Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-10-11,23.154,24.021,22.556,23.469,8997632
2009-10-18,23.628,24.495,22.997,24.495,13003876
2009-10-25,24.495,25.754,24.495,25.548,7028842
2009-11-01,25.321,25.509,23.784,24.021,9181537
2009-11-08,23.942,23.942,22.697,23.313,9620457
2009-11-15,23.784,24.809,23.604,24.218,7155120
2009-11-22,24.651,25.288,23.628,24.258,7739361
2009-11-29,24.55,25.123,23.392,23.902,5810446
2009-12-06,24.138,25.375,23.99,25.203,7224507
2009-12-13,25.123,25.611,24.588,24.588,6006187
2009-12-20,24.888,25.368,24.258,24.416,10376845
2009-12-27,24.485,26.146,24.416,26.146,6012254
2010-01-03,26.66,27.171,26.423,26.738,8528605
2010-01-10,27.092,29.408,27.092,28.549,10700947
2010-01-17,29.021,29.14,27.628,27.644,6555669
2010-01-24,27.722,28.589,27.109,27.171,7244410
2010-01-31,27.092,27.338,25.832,26.58,6360252
2010-02-07,26.534,27.503,24.651,24.809,8191583
2010-02-14,25.203,25.792,24.335,24.634,6976108
2010-02-21,25.03,25.824,24.423,25.123,5569678
2010-02-28,25.518,25.792,24.573,25.784,7389428
2010-03-07,25.832,27.92,25.36,27.841,5158919
2010-03-14,28.077,28.659,27.605,28.18,7867498
2010-03-21,28.338,30.636,27.887,29.85,17846110
2010-03-28,29.927,31.455,29.1,30.481,7822139
2010-04-04,30.716,31.219,30.321,30.636,5612228
2010-04-11,30.911,31.086,29.622,29.881,8423057
2010-04-18,29.927,30.559,29.542,30.321,10622776
2010-04-25,29.692,30.361,28.864,29.18,6938728
2010-05-02,29.912,31.11,29.061,30.802,7929957
2010-05-09,31.11,31.188,28.03,28.03,9515945
2010-05-16,28.746,30.747,28.746,29.612,7332552
2010-05-23,29.377,31.11,28.108,28.668,10887502
2010-05-30,29.07,30.203,28.054,30.203,8349062
2010-06-06,30.086,30.693,29.086,29.534,4502334
2010-06-13,29.14,29.841,28.802,29.455,9503621
2010-06-20,29.683,30.953,29.534,30.275,7782897
2010-06-27,30.519,30.826,29.251,29.534,4460307
2010-07-04,29.542,29.605,27.612,29.124,4995733
2010-07-11,28.99,29.771,28.707,29.242,4356309
2010-07-18,29.259,30.636,29.163,30.283,4439087
2010-07-25,30.236,31.267,29.612,31.261,6399295
2010-08-01,31.385,31.661,30.417,30.755,4366824
2010-08-08,30.794,33.266,30.755,33.079,8028904
2010-08-15,33.118,33.235,30.826,30.833,6058230
2010-08-22,31.181,32.134,30.165,30.432,5623374
2010-08-29,30.4,31.125,29.534,30.636,4632797
2010-09-05,30.559,31.896,29.344,31.818,4788371
2010-09-12,31.896,32.84,31.63,32.29,4171814
2010-09-19,33,33.022,31.227,31.227,5710486
2010-09-26,31.227,32.211,31.07,31.699,4305728
2010-10-03,31.763,31.943,30.897,31.337,6899423
2010-10-10,31.322,32.139,30.582,30.675,12178060
2010-10-17,30.874,32.717,30.73,31.425,6312925
2010-10-24,31.385,31.661,30.559,31.227,11311602
2010-10-31,31.464,31.896,30.874,31.668,5942188
2010-11-07,31.896,36.605,31.826,36.086,14295241
2010-11-14,36.063,36.622,34.457,34.969,9330852
2010-11-21,34.653,35.165,33.511,33.944,8908511
2010-11-28,34.25,35.536,33.708,35.007,9751823
2010-12-05,34.969,37.008,34.023,36.387,6739286
2010-12-12,36.308,38.827,35.843,38.433,8757794
2010-12-19,38.591,38.899,37.291,38.047,8026289
2010-12-26,38,39.024,37.671,38.441,3456354
2011-01-02,38.748,38.748,36.07,36.07,3983924
2011-01-09,36.308,37.566,35.157,35.678,4606389
2011-01-16,35.638,38.181,34.732,37.489,10459059
2011-01-23,37.789,38.867,36.315,37.236,7407852
2011-01-30,37.017,38.41,36.07,37.724,7107326
2011-02-06,37.212,38.025,36.504,36.645,5345551
2011-02-13,36.756,37.141,35.048,36.151,10330293
2011-02-20,36.387,36.583,34.149,34.772,4421768
2011-02-27,34.772,36.353,34.18,35.292,4829655
2011-03-06,35.449,39.087,35.292,39.087,15193217
2011-03-13,39.087,40.402,38.686,39.772,10869376
2011-03-20,39.891,41.151,38.299,40.953,11431580
2011-03-27,41.307,42.136,40.562,41.544,5903127
2011-04-03,41.348,44.183,41.072,44.183,8073485
2011-04-10,44.065,46.348,43.75,44.891,9646199
2011-04-17,45.285,45.599,44.26,45.049,4199286
2011-04-24,45.049,45.759,43.513,44.735,4690235
2011-05-01,44.891,45.285,43.081,43.553,4494735
2011-05-08,43.789,43.789,40.874,41.702,9127661
2011-05-15,41.742,42.45,40.049,40.562,6277455
2011-05-22,40.283,41.662,39.692,40.519,5776971
2011-05-29,40.007,41.702,39.576,41.506,5163061
2011-06-05,41.742,42.883,40.874,41.151,8446068
2011-06-12,41.307,41.939,40.796,41.033,3768167
2011-06-19,41.151,41.821,40.519,41.584,4944815
2011-06-26,41.111,41.859,40.049,40.639,4555678
2011-07-03,40.324,41.544,39.851,41.23,4754101
2011-07-10,41.427,41.821,40.442,41.584,4419962
2011-07-17,41.033,41.506,38.299,38.433,5852080
2011-07-24,37.897,38.197,35.125,37.245,27833839
2011-07-31,37.291,37.41,35.598,36.842,6590392
2011-08-07,37.331,37.41,30.165,32.22,11755153
2011-08-14,31.526,32.496,24.659,29.14,20550556
2011-08-21,29.534,31.125,26.093,27.416,10335829
2011-08-28,27.533,29.873,27.486,29.259,6864661
2011-09-04,29.336,31.181,28.99,29.944,9445968
2011-09-11,29.455,30.086,27.738,28.668,7527860
2011-09-18,28.351,29.936,27.178,29.455,8503418
2011-09-25,28.754,29.423,23.887,25.438,10666033
2011-10-02,24.674,29.927,24.36,28.738,12160599
2011-10-09,28.274,28.833,25.597,27.407,8207618
2011-10-16,28.022,30.911,27.494,30.354,6804510
2011-10-23,30.361,30.833,28.597,30.361,8506430
2011-10-30,30.526,32.069,30.101,31.699,6831296
2011-11-06,31.503,32.827,29.574,31.47,7756292
2011-11-13,31.196,32.645,30.448,31.273,5611623
2011-11-20,31.858,32.134,29.574,29.944,6976556
2011-11-27,29.927,30.329,27.589,29.163,6939591
2011-12-04,29.692,32.196,29.566,30.794,5458650
2011-12-11,31.47,32.52,29.344,30.321,6614734
2011-12-18,29.85,30.4,27.267,27.267,8484749
2011-12-25,27.407,27.722,25.99,26.58,4884891
2012-01-01,26.77,26.91,26.069,26.698,1872208
2012-01-08,26.691,28.155,26.541,26.958,5213524
2012-01-15,27.321,27.802,26.053,26.738,6589447
2012-01-22,26.698,29.455,26.635,29.259,9352077
2012-01-29,29.194,29.85,28.668,28.786,9090126
2012-02-05,28.779,31.188,28.549,30.874,7002815
2012-02-12,30.874,31.14,28.612,29.218,7774874
2012-02-19,29.692,29.692,28.164,28.983,5333820
2012-02-26,29.14,29.447,27.596,28.101,5153272
2012-03-04,28.116,28.511,27.566,27.566,5239076
2012-03-11,27.769,28.659,27.171,28.383,6486424
2012-03-18,28.345,29.729,28.249,29.386,7474348
2012-03-25,29.455,30.911,29.007,30.604,9041942
2012-04-01,30.11,31.086,29.07,29.415,10156866
2012-04-08,29.692,30.18,28.841,29.33,4673265
2012-04-15,29.85,29.85,28.351,28.793,4486658
2012-04-22,28.905,30.519,28.754,29.259,7811716
2012-04-29,29.259,29.542,28.431,28.905,8571239
2012-05-06,28.85,29.133,27.566,27.911,3501013
2012-05-13,27.841,28.589,26.556,27.416,7458105
2012-05-20,27.313,27.384,25.526,26.541,8634731
2012-05-27,26.738,27.486,25.96,26.943,7721932
2012-06-03,27.171,27.558,25.485,25.597,6715741
2012-06-10,25.621,26.29,24.761,25.872,5383369
2012-06-17,26.069,28.668,25.911,28.392,8248778
2012-06-24,28.707,29.282,27.605,28.511,5214878
2012-07-01,28.511,29.771,28.116,29.463,9116780
2012-07-08,28.983,31.023,28.983,30.471,6330287
2012-07-15,30.4,30.559,29.14,29.377,5751864
2012-07-22,29.455,30.077,28.99,29.007,4644444
2012-07-29,28.668,29.021,27.533,28.351,5621166
2012-08-05,28.501,29.612,28.195,29.14,5592529
2012-08-12,29.297,31.345,29.29,31.267,4133671
2012-08-19,31.03,31.44,29.724,29.927,3168629
2012-08-26,29.771,30.298,28.918,29.864,9566102
2012-09-02,29.927,31.47,29.55,30.755,11517232
2012-09-09,31.03,33.851,30.833,33.851,9599490
2012-09-16,33.851,36.449,32.84,36.252,8237080
2012-09-23,35.834,36.347,33.748,33.787,8247286
2012-09-30,33.787,36.228,33.708,35.834,11021875
2012-10-07,35.772,36.464,35.566,36.07,9208524
2012-10-14,35.921,36.031,35.298,35.44,5781647
2012-10-21,35.678,36.387,32.724,33.015,17144392
2012-10-28,33.031,33.857,32.465,33.748,7202199
2012-11-04,33.857,34.772,33.275,33.29,4383468
2012-11-11,33.314,33.495,32.157,32.786,5242067
2012-11-18,33,35.969,32.92,34.732,7450250
2012-11-25,34.977,37.11,34.977,36.04,5192399
2012-12-02,36.267,37.615,35.63,35.992,5906064
2012-12-09,35.834,36.906,35.363,36.236,4191612
2012-12-16,36.07,38.969,36.07,38.969,4932780
2012-12-23,38.952,42.292,38.552,40.087,10155512
2012-12-30,39.931,41.465,38.985,38.985,1496355
2013-01-06,39.931,41.662,39.772,40.402,3250431
2013-01-13,40.205,40.246,37.882,38.354,5177892
2013-01-20,38.591,40.562,37.646,39.692,6416463
2013-01-27,39.614,41.033,39.458,40.716,3851466
2013-02-03,40.324,40.757,38.591,38.985,6295039
2013-02-10,39.418,40.128,37.37,38.395,5036353
2013-02-17,38.686,40.716,38.253,40.283,3496810
2013-02-24,40.716,42.567,39.851,42.331,8373138
2013-03-03,42.214,44.103,41.544,43.237,5919235
2013-03-10,42.687,45.206,42.687,44.735,5613917
2013-03-17,44.458,44.813,42.175,43.119,7962487
2013-03-24,42.214,43.237,40.953,41.072,4406103
2013-03-31,41.702,42.292,39.418,40.481,4618017
2013-04-07,40.716,40.796,38.757,39.378,5500219
2013-04-14,40.049,40.913,39.221,40.519,8892136
2013-04-21,40.402,40.402,37.189,37.41,7456298
2013-04-28,37.528,39.339,36.866,38.354,6786400
2013-05-05,38.668,39.317,37.017,37.017,2711087
2013-05-12,37.709,38.733,37.094,38.056,5103902
2013-05-19,38.056,41.096,37.496,40.646,5557727
2013-05-26,40.953,41.23,39.378,40.562,5698112
2013-06-02,40.796,43.068,40.796,41.743,5713171
2013-06-09,41.12,42.805,40.978,42.521,6459225
2013-06-16,42.214,42.845,41.386,41.506,4404179
2013-06-23,41.647,41.977,35.44,35.834,8963356
2013-06-30,36.079,37.489,33.314,36.702,11085607
2013-07-07,36.858,38.871,36.07,36.111,5438068
2013-07-14,36.228,38.544,34.418,38.365,6371930
2013-07-21,38.451,39.301,37.418,38.641,5720659
2013-07-28,38.829,38.829,33.956,34.988,8023128
2013-08-04,34.826,37.187,34.5,36.575,5172477
2013-08-11,36.656,37.78,35.884,36.942,3511807
2013-08-18,37.104,37.251,36.259,36.413,2720976
2013-08-25,36.617,38.072,35.339,37.593,5101990
2013-09-01,37.593,38.204,36.087,36.607,4326391
2013-09-08,36.778,36.974,32.873,33.523,6763193
2013-09-15,34.012,36.52,33.239,35.071,7729042
2013-09-22,35.761,36.778,34.574,36.525,5458635
2013-09-29,36.332,37.145,36.096,36.617,2926148
2013-10-06,36.454,36.738,34.704,35.209,3734558
2013-10-13,35.371,37.016,34.891,36.942,5164776
2013-10-20,36.86,38,36.103,36.372,4393415
2013-10-27,36.656,38.008,36.429,36.511,4186727
2013-11-03,36.617,37.593,35.355,35.396,4078462
2013-11-10,36.168,36.599,35.315,35.802,4895472
2013-11-17,36.202,36.649,34.988,36.617,3778064
2013-11-24,36.738,37.837,36.454,37.389,3806664
2013-12-01,37.91,39.008,37.104,38.976,4551496
2013-12-08,38.641,39.301,36.07,36.957,6760924
2013-12-15,37.258,37.339,35.616,36.054,3863586
2013-12-22,36.046,36.054,32.564,32.955,9011190
2013-12-29,32.955,33.972,32.955,33.377,1016719
2014-01-05,33.727,35.321,33.362,34.597,2180494
2014-01-12,34.174,34.664,32.98,34.338,7150273
2014-01-19,34.386,35.061,33.865,34.256,4962235
2014-01-26,34.012,34.305,31.717,31.717,7686970
2014-02-02,31.328,32.182,30.513,31.564,8728861
2014-02-09,31.645,33.205,30.839,33.205,7397546
2014-02-16,33.166,34.558,32.873,33.125,5024442
2014-02-23,33.523,35.339,33.362,35.111,4178326
2014-03-02,35.054,35.9,33.523,35.558,5483296
2014-03-09,34.386,34.46,32.385,33.125,5258309
2014-03-16,33.118,33.956,32.149,32.995,4473602
2014-03-23,33.02,34.565,32.718,32.848,4640463
2014-03-30,32.848,34.5,32.547,34.247,3298004
2014-04-06,34.443,35.477,34.265,35.315,3680489
2014-04-13,34.907,36.21,34.468,36.21,4195882
2014-04-20,35.608,36.079,35.005,35.437,3102800
2014-04-27,35.233,37.585,35.079,36.698,4073146
2014-05-04,36.689,37.672,36.502,36.821,2236975
2014-05-11,36.714,36.763,34.842,34.842,3482684
2014-05-18,34.988,36.584,34.98,35.973,2580709
2014-05-25,36.119,36.778,35.086,36.315,2549246
2014-06-01,36.698,37.251,34.321,34.321,4518302
2014-06-08,34.411,35.216,33.825,34.988,4785941
2014-06-15,35.151,35.331,34.289,34.375,3460877
2014-06-22,34.375,35.165,33.928,34.644,3684993
2014-06-29,34.644,35.528,34.222,34.475,3029742
2014-07-06,34.686,34.888,32.926,33.844,2921202
2014-07-13,33.92,35.436,33.885,35.183,3708985
2014-07-20,35.107,36.504,35.081,35.94,4097822
2014-07-27,35.965,36.268,32.269,32.732,7337431
2014-08-03,32.84,33.457,30.443,31.049,6327076
2014-08-10,31.386,32.523,31.15,31.571,5305394
2014-08-17,31.992,33.153,31.983,32.826,5407734
2014-08-24,33.128,33.49,32.414,33.128,2973207
2014-08-31,33.153,34.611,32.816,33.196,4823017
2014-09-07,33.196,34.939,33.196,34.274,3781574
2014-09-14,34.509,34.98,34.112,34.247,4885134
2014-09-21,34.106,36.816,33.768,36.705,4957628
2014-09-28,36.278,36.538,34.686,35.013,2819850
2014-10-05,35.031,35.613,33.592,34.702,4037785
2014-10-12,34.896,35.965,34.265,34.913,4815945
2014-10-19,35.048,35.679,34.812,35.056,4967112
2014-10-26,35.275,36.117,34.526,35.039,4249581
2014-11-02,35.107,35.646,34.694,35.3,3382221
2014-11-09,35.148,36.26,35.148,36.117,5385428
2014-11-16,35.965,38.56,35.965,38.263,4495145
2014-11-23,38.288,38.786,37.346,38.431,5068700
2014-11-30,38.062,38.431,36.79,38.028,4869109
2014-12-07,37.885,41.622,37.876,41.295,7093800
2014-12-14,41.496,41.867,39.736,40.822,5885054
2014-12-21,40.563,41.269,38.002,41.084,7233171
2014-12-28,40.908,41.396,40.689,40.832,962355
2015-01-04,40.999,41.37,39.999,40.874,2445950
2015-01-11,40.664,43.686,39.863,43.163,5960483
2015-01-18,42.961,43.736,41.009,42.482,5823584
2015-01-25,42.482,45.369,41.462,44.881,5378761
2015-02-01,44.704,47.011,43.787,46.178,6397837
2015-02-08,45.975,47.053,44.377,46.633,7698857
2015-02-15,46.463,47.567,45.478,47.473,5970676
2015-02-22,47.39,47.735,45.505,46.303,5536949
2015-03-01,46.347,47.617,45.555,45.975,7037711
2015-03-08,46.042,47.061,45.319,47.061,6270596
2015-03-15,47.978,47.978,44.156,44.367,6557919
2015-03-22,44.232,47.988,44.232,47.988,10161380
2015-03-29,48.039,49.924,47.582,48.931,5544208
2015-04-05,48.964,50.849,48.964,50.809,3296278
2015-04-12,50.809,53.838,50.639,53.037,5169595
2015-04-19,52.829,54.546,50.513,50.513,7415892
2015-04-26,51.262,56.548,50.849,55.984,9354842
2015-05-03,56.003,59.016,55.984,57.653,7583595
2015-05-10,58.006,58.931,54.41,57.248,8632983
2015-05-17,57.248,59.494,56.617,57.626,7244284
2015-05-24,57.93,62.039,57.728,60.658,5996331
2015-05-31,60.135,61.685,58.788,59.48,5651548
2015-06-07,59.48,61.035,58.848,59.074,7422318
2015-06-14,59.126,59.604,56.995,57.921,4600560
2015-06-21,58.266,62.062,57.792,60.854,6144215
2015-06-28,61.2,63.745,61.157,62.968,5105978
2015-07-05,60.381,63.977,60.121,61.2,5448525
2015-07-12,60.562,63.545,60.562,62.804,6317160
2015-07-19,62.968,64.132,62.578,62.751,6461498
2015-07-26,62.977,68.616,62.691,66.522,13637523
2015-08-02,67.228,67.574,64.348,65.676,9909081
2015-08-09,65.073,72.008,64.692,71.68,8851566
2015-08-16,71.688,73.31,68.497,68.824,7793866
2015-08-23,68.834,74.077,68.687,72.455,9098876
2015-08-30,70.73,70.972,61.251,62.475,12910294
2015-09-06,62.475,63.683,59.732,63.409,11635884
2015-09-13,63.839,64.132,60.311,62.14,6115641
2015-09-20,61.846,62.968,59.259,61.242,7662366
2015-09-27,60.837,62.537,56.214,57.232,9563908
2015-10-04,57.128,59.112,55.895,57.577,8358899
2015-10-11,58.311,58.785,53.92,55.895,11081795
2015-10-18,56.239,57.274,53.074,55.636,9072968
2015-10-25,56.024,56.714,52.979,55.205,6418893
2015-11-01,54.903,56.584,53.868,54.143,7293320
2015-11-08,54.153,55.964,53.91,55.179,8119168
2015-11-15,55.386,58.207,55.248,55.626,8476170
2015-11-22,55.205,60.527,55.17,59.423,6377752
2015-11-29,59.526,60.242,58.327,59.086,6225296
2015-12-06,59.086,59.681,54.126,57.181,9466342
2015-12-13,57.361,59.086,53.652,54.592,7983114
2015-12-20,54.601,57.361,54.395,55.618,7297280
2015-12-27,55.636,59.215,55.464,58.111,2776435
2016-01-03,57.801,60.285,57.792,58.525,1799536
2016-01-10,56.931,58.155,54.101,54.515,4986369
2016-01-17,54.324,57.404,53.935,55.929,6541025
2016-01-24,55.895,57.103,54.8,56.049,6690865
2016-01-31,56.456,57.051,51.884,53.695,8023157
2016-02-07,53.902,53.902,50.029,52.634,7293070
2016-02-14,52.617,53.126,49.003,49.718,5886706
2016-02-21,50.373,55.412,48.734,55.058,7618867
2016-02-28,55.221,55.886,53.35,55.325,6614329
2016-03-06,54.773,55.834,52.668,55.532,6562598
2016-03-13,55.205,57.016,53.539,55.205,9934682
2016-03-20,55.213,58.395,54.101,58.327,7198798
2016-03-27,58.052,60.198,57.498,60.198,5958411
2016-04-03,59.949,63.745,59.518,62.545,7934236
2016-04-10,62.277,63.563,59.785,61.121,5437824
2016-04-17,61.002,62.77,59.949,62.08,3647755
2016-04-24,61.761,63.693,59.888,60.389,6536228
2016-05-01,60.131,60.854,58.577,59.302,5973936
2016-05-08,59.647,60.466,56.222,57.421,3728016
2016-05-15,57.68,59.846,56.067,59.302,4571198
2016-05-22,59.285,60.621,56.697,59.379,4082542
2016-05-29,59.345,61.242,58.301,59.776,3818580
2016-06-05,59.776,60.682,58.862,59.898,5608821
2016-06-12,60.034,60.587,57.507,58.499,4012971
2016-06-19,57.801,59.603,57.465,58.655,5619524
2016-06-26,59.302,62.578,50.892,59.561,4468327
2016-07-03,59.215,60.698,58.715,59.37,6576783
2016-07-10,58.792,58.956,55.248,55.248,5562093
2016-07-17,55.895,57.741,54.551,56.153,7851024
2016-07-24,56.51,59.339,56.126,56.749,4758202
2016-07-31,56.954,59.126,55.406,55.574,6578010
2016-08-07,55.886,57.604,54.57,57.399,5833310
2016-08-14,57.452,60.328,56.982,59.205,5091101
2016-08-21,59.179,59.312,56.411,58.289,4479195
2016-08-28,57.845,59.358,57.239,57.754,6162763
2016-09-04,57.826,58.698,57.087,57.577,4611607
2016-09-11,57.577,58.467,56.828,56.954,4357532
2016-09-18,56.51,57.203,55.175,56.776,4532403
2016-09-25,57.114,60.646,57.114,58.565,4771241
2016-10-02,57.995,58.591,57.079,57.853,4087832
2016-10-09,58.173,60.068,57.532,59.757,4882718
2016-10-16,59.757,62.739,59.757,61.404,7795444
2016-10-23,61.404,62.872,60.247,62.338,4828369
2016-10-30,62.293,67.634,62.259,67.295,8059246
2016-11-06,67.278,69.59,65.088,65.088,8652488
2016-11-13,65.977,69.662,64.269,66.191,5730420
2016-11-20,64.963,67.74,63.316,63.486,5924089
2016-11-27,63.94,70.213,63.628,68.691,5488285
2016-12-04,68.399,69.574,67.312,67.384,5441969
2016-12-11,67.9,73.8,67.9,72.448,7314066
2016-12-18,73.239,76.292,71.042,75.713,7466108
2016-12-25,76.531,77.991,75.233,76.604,5803643
2017-01-01,76.531,77.145,75.205,75.909,2568298
2017-01-08,75.732,79.816,74.165,79.504,4559846
2017-01-15,79.469,79.647,75.722,76.977,5632832
2017-01-22,76.709,77.395,72.083,73.418,7532323
2017-01-29,73.427,74.307,71.815,74.138,8132322
2017-02-05,74.173,74.219,72.243,74.12,4886228
2017-02-12,74.307,79.201,74.094,76.041,5904880
2017-02-19,76.531,86.045,76.087,82.317,8132617
2017-02-26,82.317,85.877,82.059,84.096,5058805
2017-03-05,84.007,87.344,83.384,85.591,5729014
2017-03-12,85.877,88.901,85.449,88.546,5797147
2017-03-19,88.866,96.424,88.537,96.244,6487519
2017-03-26,95.486,95.751,90.237,93.971,5110281
2017-04-02,92.636,93.486,88.991,88.991,4033950
2017-04-09,91.264,96.728,91.218,92.462,4601575
2017-04-16,92.152,98.47,91.484,97.978,4227849
2017-04-23,98.333,101.09,98.293,100.64,4427654
2017-04-30,100.74,109.33,100.74,103.23,6445754
2017-05-07,102.74,107.15,102.74,105.44,3280393
2017-05-14,106.12,107.72,100.52,101.45,4887123
2017-05-21,102.97,103.05,93.705,97.939,6822459
2017-05-28,98.775,99.8,93.038,93.532,5850389
2017-06-04,93.888,97.268,92.636,94.107,6759507
2017-06-11,94.107,100.78,91.841,99.001,5096582
2017-06-18,99.306,101.94,96.917,101.67,5159947
2017-06-25,102.33,107.41,101.54,104.79,5923422
2017-07-02,105.95,106.66,99.356,99.58,4034404
2017-07-09,100.21,101.09,97.487,98.47,2847203
2017-07-16,99.306,103.49,97.89,103.31,3045554
2017-07-23,103.76,104.36,97.088,97.221,4302506
2017-07-30,97.998,99.88,95.533,97.411,4008180
2017-08-06,97.363,99.55,96.718,97.041,2923528
2017-08-13,97.088,98.824,96.131,97.135,2743996
2017-08-20,97.543,100.05,96.311,99.051,2047825
2017-08-27,98.736,106.87,97.818,105.37,5207841
2017-09-03,105.18,110.48,105.18,108.6,4118018
2017-09-10,107.74,109.66,106.5,109.25,3111992
2017-09-17,109.7,117.84,109.34,115.56,5194255
2017-09-24,115.88,116.51,107.46,109.98,3592220
2017-10-01,109.98,113.4,108.79,111.26,3048660
2017-10-08,111.62,120.45,111.62,120.22,3054287
2017-10-15,120.67,122.92,118.39,120.67,3710703
2017-10-22,120.77,121.04,109.25,111.26,5013774
2017-10-29,111.72,119.39,111.3,118.52,3581432
2017-11-05,118.67,120.9,116.38,117.66,2592827
2017-11-12,118.21,118.75,111.45,113.18,3915794
2017-11-19,113.35,116.19,105.82,110.21,3622332
2017-11-26,109.66,112.76,108.15,108.93,2371598
2017-12-03,109.25,113.23,97.543,97.543,4709110
2017-12-10,98.136,104.36,95.941,101.53,4033170
2017-12-17,101.8,102.07,91.648,97.088,5458853
2017-12-24,97.495,102.31,96.861,101.61,2156754
2017-12-31,101.93,103.89,96.908,96.908,1326907
2018-01-07,97.638,99.277,95.306,97.495,3127326
2018-01-14,98.185,101.66,96.178,98.273,3714345
2018-01-21,97.363,101.38,96.908,99.464,3813298
2018-01-28,98.185,104.4,96.216,100.05,5252965
2018-02-04,99.65,100.1,94.3,94.3,4619647
2018-02-11,94.163,95.808,85.277,85.477,8658075
2018-02-18,86.83,89.482,85.678,86.118,3994249
2018-02-25,86.026,87.489,83.649,85.021,3518907
2018-03-04,86.118,93.568,84.308,87.032,7234553
2018-03-11,84.581,87.032,82.552,85.935,4774820
2018-03-18,86.85,88.239,80.687,80.852,6515265
2018-03-25,80.852,83.356,78.018,78.622,5165588
2018-04-01,78.933,80.998,75.842,76.902,2818571
2018-04-08,77.03,85.259,76.884,84.819,3853377
2018-04-15,84.819,85.916,80.175,83.192,4417727
2018-04-22,83.904,84.107,79.627,80.358,3605613
2018-04-29,80.651,82.827,78.218,82.149,2760958
2018-05-06,82.461,83.686,76.061,76.591,2256923
2018-05-13,77.909,79.353,74.507,79.078,4458563
2018-05-20,79.078,80.321,76.244,76.792,2812111
2018-05-27,76.975,78.805,74.763,76.957,3374368
2018-06-03,77.89,78.401,73.465,74.946,4477736
2018-06-10,75.586,82.735,75.166,79.864,5168247
2018-06-17,79.974,80.358,76.536,76.957,4500877
2018-06-24,77.158,78.346,73.319,75.695,4268147
2018-07-01,75.146,77.505,74.232,76.847,2863357
2018-07-08,75.733,80.157,74.781,77.524,2298898
2018-07-15,78.567,78.567,74.032,74.946,2313443
2018-07-22,74.964,83.37,74.087,82.479,4571858
2018-07-29,82.687,90.082,82.119,88.414,3784158
2018-08-05,88.471,90.48,86.764,88.907,2966762
2018-08-12,88.792,89.475,86.84,87.219,2640037
2018-08-19,87.219,93.362,85.721,90.746,4771335
2018-08-26,90.992,94.102,90.726,93.362,3462646
2018-09-02,93.381,96.557,91.485,93.135,3920073
2018-09-09,93.381,98.214,92.149,97.031,4098005
2018-09-16,97.647,100.97,94.253,94.253,5024955
2018-09-23,94.044,96.415,91.201,92.566,12689789
2018-09-30,92.585,99.405,92.282,95.751,5115677
2018-10-07,96.604,98.401,91.865,92.263,4049424
2018-10-14,92.433,92.756,86.84,91.296,5463237
2018-10-21,91.296,93.343,87.598,88.964,2998475
2018-10-28,89.001,89.532,80.298,80.431,4614609
2018-11-04,80.829,89.362,80.45,88.641,5011599
2018-11-11,88.641,92.699,87.75,91.428,4646328
2018-11-18,92.168,94.253,90.101,93.856,3262489
2018-11-25,94.14,100.01,93.002,96.841,4599994
2018-12-02,96.888,107.41,94.803,104.38,6351224
2018-12-09,105.23,106.51,100.3,101.29,4088670
2018-12-16,100.77,108.41,98.214,105.95,4859377
2018-12-23,105.28,105.75,96.225,98.687,5836816
2018-12-30,100.11,102.82,99.169,102.53,1021009
2019-01-06,102.53,102.53,96.415,98.264,2284300
2019-01-13,99.257,106.84,99.07,104.67,5728059
2019-01-20,103.71,106.37,102.48,105.85,3718194
2019-01-27,106.08,107.93,101.44,102.05,5444966
2019-02-03,102.43,102.57,97.837,99.54,4876271
2019-02-10,99.64,100.73,97.268,97.929,3259321
2019-02-17,97.837,100.59,96.32,97.978,3386574
2019-02-24,97.742,101.11,95.657,100.11,3253874
2019-03-03,100.3,101.25,95.467,95.467,3473791
2019-03-10,96.036,98.264,94.557,97.647,2677028
2019-03-17,98.028,99.021,96.036,96.747,5166443
2019-03-24,97.552,98.077,94.519,94.803,2691565
2019-03-31,94.329,94.946,91.959,92.566,2917831
2019-04-07,93.76,98.647,92.585,93.077,3072637
2019-04-14,93.57,96.841,92.926,96.415,3264064
2019-04-21,96.083,98.126,94.633,95.894,2552698
2019-04-28,96.131,97.174,93.192,94.064,2598815
2019-05-05,94.614,94.993,92.376,92.756,1753576
2019-05-12,91.959,92.414,82.536,83.219,4183649
2019-05-19,83.294,88.717,81.531,88.054,4211924
2019-05-26,88.641,88.925,83.636,85.456,4416415
2019-06-02,86.063,91.865,85.361,91.75,6254567
2019-06-09,91.959,92.243,84.659,85.494,4009587
2019-06-16,86.176,87.75,82.479,84.603,4761337
2019-06-23,85.02,86.423,83.73,83.957,4628846
2019-06-30,84.867,86.214,84.375,85.304,3501062
2019-07-07,86.024,92.793,84.014,90.726,5193130
2019-07-14,89.684,92.472,88.072,92.282,4858199
2019-07-21,91.959,99.6,90.556,97.231,5965591
2019-07-28,97.585,99.405,96.345,97.191,3606042
2019-08-04,97.014,98.815,94.673,95.303,2851143
2019-08-11,94.929,95.676,89.518,89.932,4103329
2019-08-18,89.932,92.804,86.607,87.079,3471443
2019-08-25,88.613,89.971,86.862,88.377,2719171
2019-09-01,87.551,90.345,84.501,89.164,5036857
