<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
PRF,D,20071228,000000,7.9088,7.9088,7.6889,7.9042,1734,0
PRF,D,20080102,000000,7.9174,8.1707,7.7175,8.1707,918,0
PRF,D,20080103,000000,7.9088,8.128,7.8941,8.128,1910,0
PRF,D,20080104,000000,8.175,8.2076,7.946,8.0815,2168,0
PRF,D,20080107,000000,7.946,7.9646,7.8941,7.8941,621,0
PRF,D,20080108,000000,8.0351,8.0351,8.0351,8.0351,20,0
PRF,D,20080109,000000,7.7121,7.8941,7.7075,7.8941,6571,0
PRF,D,20080110,000000,7.5216,7.7501,7.5216,7.7501,4752,0
PRF,D,20080111,000000,7.7779,7.7779,7.7779,7.7779,1285,0
PRF,D,20080114,000000,7.3806,7.5681,7.0536,7.5681,5079,0
PRF,D,20080115,000000,7.1008,7.2405,7.1008,7.2405,648,0
PRF,D,20080116,000000,6.5445,7.1707,6.5445,7.007,15786,0
PRF,D,20080117,000000,7.4271,7.4271,7.0536,7.0536,1255,0
PRF,D,20080118,000000,6.9604,7.5216,6.9604,7.5216,4850,0
PRF,D,20080121,000000,7.4697,7.7075,7.2405,7.7075,2437,0
PRF,D,20080122,000000,6.8017,7.4271,6.8017,7.4271,2610,0
PRF,D,20080123,000000,7.7036,7.7036,7.7036,7.7036,5,0
PRF,D,20080124,000000,7.7075,7.8476,7.5216,7.8012,1116,0
PRF,D,20080125,000000,7.7075,7.8941,7.7075,7.8941,1622,0
PRF,D,20080128,000000,7.7075,7.7547,7.7075,7.7075,5329,0
PRF,D,20080129,000000,7.8941,8.1707,7.8941,8.138,4461,0
PRF,D,20080130,000000,8.1939,8.3572,8.1939,8.3572,797,0
PRF,D,20080131,000000,8.3108,8.3108,8.0165,8.1048,5310,0
PRF,D,20080201,000000,8.175,8.2635,8.175,8.2635,1494,0
PRF,D,20080204,000000,8.2635,8.3108,8.1982,8.3108,429,0
PRF,D,20080205,000000,8.175,8.3477,8.175,8.3477,4080,0
PRF,D,20080206,000000,8.152,8.3477,7.9414,8.3477,1216,0
PRF,D,20080208,000000,8.0203,8.3151,8.0203,8.3151,3696,0
PRF,D,20080211,000000,8.3056,8.3056,8.0203,8.2678,4847,0
PRF,D,20080212,000000,8.2678,8.2678,8.2678,8.2678,4220,0
PRF,D,20080213,000000,8.3056,8.596,8.3056,8.572,25473,0
PRF,D,20080214,000000,8.7309,8.7309,8.596,8.596,236,0
PRF,D,20080215,000000,8.1048,8.2678,8.1048,8.128,1899,0
PRF,D,20080218,000000,8.4087,8.4087,8.128,8.4087,374,0
PRF,D,20080219,000000,8.152,8.4036,8.152,8.4036,1373,0
PRF,D,20080220,000000,8.1559,8.4405,8.0397,8.4087,3246,0
PRF,D,20080221,000000,8.1559,8.3709,8.1559,8.3709,219,0
PRF,D,20080225,000000,8.0397,8.291,8.0203,8.291,3319,0
PRF,D,20080226,000000,8.0203,8.291,8.0203,8.291,358,0
PRF,D,20080227,000000,8.0203,8.291,8.0203,8.291,580,0
PRF,D,20080228,000000,8.291,8.291,8.291,8.291,854,0
PRF,D,20080229,000000,8.0203,8.2678,8.0203,8.2678,683,0
PRF,D,20080303,000000,7.9414,8.2446,7.9414,8.2446,1502,0
PRF,D,20080305,000000,8.2214,8.4087,8.2171,8.4087,4493,0
PRF,D,20080306,000000,8.4087,8.4087,8.4087,8.4087,61,0
PRF,D,20080310,000000,8.0629,8.2592,7.946,8.2592,1078,0
PRF,D,20080313,000000,7.9886,8.2214,7.9886,8.0118,1347,0
PRF,D,20080314,000000,8.2446,8.2446,8.2446,8.2446,12,0
PRF,D,20080317,000000,8.236,8.236,7.946,8.0118,5277,0
PRF,D,20080318,000000,7.9506,8.2592,7.9506,8.2592,2982,0
PRF,D,20080319,000000,7.9646,8.1707,7.9646,8.1707,2835,0
