<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CTS,D,20171108,000000,8.5577,8.6121,8.5577,8.6121,3228,0
CTS,D,20171110,000000,8.5577,8.6121,8.5577,8.597,1847,0
CTS,D,20171113,000000,8.597,8.6121,8.597,8.6121,1693,0
CTS,D,20171114,000000,8.6121,8.6362,8.6121,8.6362,1405,0
CTS,D,20171115,000000,8.6362,8.6362,8.6362,8.6362,1019,0
CTS,D,20171116,000000,8.6362,8.6754,8.6362,8.6754,3438,0
CTS,D,20171117,000000,8.6362,8.6362,8.6362,8.6362,438,0
CTS,D,20171120,000000,8.6362,8.6362,8.4793,8.4793,1567,0
CTS,D,20171121,000000,8.6362,9.3892,8.6362,9.3892,2773,0
CTS,D,20171122,000000,9.342,9.342,9.342,9.342,38,0
CTS,D,20171123,000000,9.0524,9.1458,8.7933,8.7933,6505,0
CTS,D,20171124,000000,9.1458,9.1458,8.8719,8.8719,1655,0
CTS,D,20171127,000000,8.9496,8.9496,8.9496,8.9496,2242,0
CTS,D,20171128,000000,9.0283,9.1458,9.0283,9.1458,8534,0
CTS,D,20171129,000000,9.1227,9.1384,9.1227,9.1227,2190,0
CTS,D,20171130,000000,9.1384,9.1458,9.1384,9.1458,880,0
CTS,D,20171201,000000,9.1458,9.1458,9.1458,9.1458,1044,0
CTS,D,20171204,000000,9.1458,9.1856,9.1458,9.1856,2547,0
CTS,D,20171205,000000,9.1856,9.2328,9.1856,9.2328,2331,0
CTS,D,20171206,000000,9.2643,9.2643,9.2643,9.2643,345,0
CTS,D,20171207,000000,9.2245,9.2245,9.2245,9.2245,383,0
CTS,D,20171208,000000,9.2162,9.2245,9.2162,9.2245,383,0
CTS,D,20171211,000000,9.2245,9.2245,9.2245,9.2245,185,0
CTS,D,20171212,000000,9.2162,9.2162,9.2014,9.2014,2038,0
CTS,D,20171213,000000,9.2245,9.2245,9.2245,9.2245,1063,0
CTS,D,20171214,000000,9.2245,9.2328,9.2245,9.2328,1579,0
CTS,D,20171215,000000,9.2486,9.2486,9.2486,9.2486,1529,0
CTS,D,20171218,000000,9.1856,9.1856,9.1856,9.1856,2706,0
CTS,D,20171219,000000,9.1856,9.1856,9.1856,9.1856,255,0
CTS,D,20171220,000000,9.1856,9.1856,9.1773,9.1773,259,0
CTS,D,20171221,000000,9.1458,9.1458,8.6362,9.1458,3499,0
CTS,D,20171222,000000,9.1773,9.1773,9.1773,9.1773,983,0
CTS,D,20171227,000000,9.1856,9.1856,9.1856,9.1856,517,0
CTS,D,20171228,000000,9.107,9.4133,9.0283,9.4133,2894,0
CTS,D,20171229,000000,9.2328,9.4133,8.8007,9.4133,1799,0
CTS,D,20180103,000000,9.4207,9.4207,9.4207,9.4207,6,0
CTS,D,20180104,000000,9.4993,9.4993,9.4993,9.4993,638,0
CTS,D,20180105,000000,9.1856,9.4207,9.1856,9.4207,891,0
CTS,D,20180108,000000,9.2643,9.814,9.2643,9.4993,373,0
CTS,D,20180109,000000,9.2643,9.4993,8.8719,9.4993,1097,0
CTS,D,20180111,000000,8.9496,9.342,8.8719,8.8719,2547,0
CTS,D,20180112,000000,8.8719,9.578,8.7933,9.0283,2048,0
CTS,D,20180115,000000,9.0283,9.578,9.0283,9.578,802,0
CTS,D,20180116,000000,9.107,9.4207,9.107,9.4207,10,0
CTS,D,20180117,000000,9.4207,9.578,9.107,9.578,478,0
CTS,D,20180118,000000,9.107,9.578,9.107,9.578,1796,0
CTS,D,20180122,000000,9.2643,9.657,9.2643,9.657,980,0
CTS,D,20180123,000000,9.893,9.893,9.893,9.893,49,0
CTS,D,20180124,000000,9.4207,9.4207,9.4207,9.4207,445,0
CTS,D,20180126,000000,9.4207,9.4207,9.4207,9.4207,12,0
CTS,D,20180129,000000,9.4207,9.4207,8.7933,8.9496,3206,0
CTS,D,20180131,000000,9.4207,9.4207,9.2643,9.2643,255,0
CTS,D,20180201,000000,9.107,9.2643,9.107,9.2643,1834,0
CTS,D,20180202,000000,9.2643,9.2643,9.2643,9.2643,816,0
CTS,D,20180205,000000,9.2643,9.2643,9.2643,9.2643,459,0
CTS,D,20180206,000000,9.2643,9.4207,8.9496,9.4207,509,0
CTS,D,20180207,000000,9.2643,9.657,9.2643,9.657,603,0
CTS,D,20180208,000000,9.814,9.814,9.814,9.814,128,0
CTS,D,20180209,000000,9.2643,10.049,9.2643,10.049,1400,0
CTS,D,20180212,000000,9.2643,9.814,9.2643,9.814,742,0
CTS,D,20180213,000000,9.342,9.735,9.342,9.735,357,0
CTS,D,20180214,000000,9.4207,10.285,9.4207,9.4993,2802,0
CTS,D,20180215,000000,9.971,10.206,9.971,10.206,319,0
CTS,D,20180216,000000,9.4207,9.971,9.342,9.4993,1108,0
CTS,D,20180219,000000,9.735,9.893,9.4993,9.893,1108,0
CTS,D,20180220,000000,9.4993,10.285,9.4993,10.285,790,0
CTS,D,20180221,000000,9.657,10.206,9.657,10.206,1662,0
CTS,D,20180222,000000,10.128,10.441,9.735,10.441,2813,0
CTS,D,20180223,000000,9.814,10.128,9.2643,10.049,5026,0
CTS,D,20180226,000000,9.657,9.971,9.4207,9.971,2102,0
CTS,D,20180227,000000,9.4207,10.049,9.4207,10.049,2178,0
CTS,D,20180228,000000,10.049,10.049,10.049,10.049,247,0
CTS,D,20180301,000000,9.735,10.441,9.735,10.441,4942,0
CTS,D,20180302,000000,9.893,9.893,9.2643,9.2643,5850,0
CTS,D,20180305,000000,9.657,9.735,9.657,9.735,381,0
CTS,D,20180306,000000,9.657,9.814,9.657,9.735,1312,0
CTS,D,20180307,000000,9.342,9.814,9.342,9.735,1019,0
CTS,D,20180308,000000,9.657,9.735,9.657,9.735,509,0
CTS,D,20180309,000000,9.342,9.657,9.342,9.342,1607,0
CTS,D,20180312,000000,9.657,9.657,9.342,9.342,842,0
CTS,D,20180313,000000,9.342,9.342,9.342,9.342,125,0
CTS,D,20180314,000000,9.1856,9.814,9.1856,9.657,383,0
CTS,D,20180315,000000,9.735,9.735,8.7933,9.4207,2760,0
CTS,D,20180319,000000,9.4207,9.4207,9.2643,9.2643,2160,0
CTS,D,20180320,000000,8.9496,9.107,8.7933,9.107,3990,0
CTS,D,20180321,000000,9.2643,9.2643,8.9496,9.2643,2691,0
CTS,D,20180322,000000,9.1856,9.1856,9.1856,9.1856,1400,0
CTS,D,20180323,000000,9.2643,9.2643,9.107,9.2643,1426,0
CTS,D,20180326,000000,9.4207,9.4207,9.4207,9.4207,509,0
CTS,D,20180327,000000,9.4207,9.814,9.2643,9.814,2199,0
CTS,D,20180328,000000,9.4207,9.4207,8.6362,8.6362,5827,0
CTS,D,20180329,000000,9.4207,9.657,9.4207,9.657,383,0
CTS,D,20180403,000000,9.1856,9.1856,9.1856,9.1856,255,0
CTS,D,20180405,000000,9.342,9.342,8.6362,8.6362,3991,0
CTS,D,20180406,000000,8.6362,8.6362,7.8509,7.8509,3923,0
CTS,D,20180409,000000,8.008,8.008,8.008,8.008,776,0
CTS,D,20180410,000000,7.9295,7.9295,7.8509,7.8509,293,0
CTS,D,20180411,000000,8.0865,8.0865,7.5369,7.5369,4309,0
CTS,D,20180412,000000,7.3799,7.7724,7.0659,7.7724,4774,0
CTS,D,20180413,000000,8.008,8.008,7.3799,7.3799,4011,0
CTS,D,20180416,000000,7.2228,7.5369,7.0659,7.0659,3922,0
CTS,D,20180417,000000,7.0659,7.3799,7.0659,7.3799,1847,0
CTS,D,20180418,000000,7.2228,7.2228,7.2228,7.2228,64,0
CTS,D,20180419,000000,7.2228,7.6939,7.2228,7.6939,3444,0
CTS,D,20180420,000000,8.165,8.165,7.8509,8.165,1771,0
CTS,D,20180423,000000,7.8509,8.6362,7.8509,8.5577,3034,0
CTS,D,20180424,000000,8.5577,9.0283,8.2435,9.0283,4130,0
CTS,D,20180425,000000,8.7933,8.7933,8.2435,8.2435,371,0
CTS,D,20180426,000000,8.7933,8.7933,8.4005,8.7933,951,0
CTS,D,20180427,000000,8.7146,8.7146,8.7146,8.7146,190,0
CTS,D,20180430,000000,9.0283,9.0283,9.0283,9.0283,190,0
CTS,D,20180502,000000,8.7933,8.8719,8.4793,8.4793,942,0
CTS,D,20180504,000000,8.4793,8.4793,8.4793,8.4793,885,0
CTS,D,20180508,000000,8.0865,8.0865,8.0865,8.0865,928,0
CTS,D,20180509,000000,7.9295,7.9295,7.9295,7.9295,128,0
CTS,D,20180510,000000,7.9295,8.4793,7.9295,8.4793,4076,0
CTS,D,20180511,000000,8.0865,8.0865,7.6939,7.8509,4584,0
CTS,D,20180514,000000,8.0865,8.0865,7.7724,7.8509,8220,0
CTS,D,20180515,000000,8.008,8.008,8.008,8.008,5733,0
CTS,D,20180516,000000,8.0865,8.2435,7.8509,8.2435,4815,0
CTS,D,20180517,000000,8.2435,8.2435,8.2435,8.2435,383,0
CTS,D,20180518,000000,8.2435,8.6362,8.2435,8.6362,2980,0
CTS,D,20180521,000000,8.6362,8.6362,8.6362,8.6362,128,0
CTS,D,20180522,000000,8.4793,8.4793,7.8509,7.8509,1961,0
CTS,D,20180528,000000,7.7331,7.7331,7.7331,7.7331,152,0
CTS,D,20180529,000000,7.5369,7.5369,7.5369,7.5369,166,0
CTS,D,20180530,000000,7.5369,7.5369,7.5369,7.5369,1022,0
CTS,D,20180601,000000,7.2228,7.3799,7.0659,7.3799,4204,0
CTS,D,20180605,000000,7.2228,7.3799,7.2228,7.3799,1781,0
CTS,D,20180606,000000,7.8509,7.8509,7.3799,7.8509,1007,0
CTS,D,20180607,000000,7.5369,7.8509,7.5369,7.8509,1463,0
CTS,D,20180611,000000,8.2435,8.2435,8.0865,8.2435,4899,0
CTS,D,20180612,000000,7.9295,8.2435,7.8509,8.2435,2490,0
CTS,D,20180613,000000,8.4793,8.4793,7.8509,7.8509,20543,0
CTS,D,20180618,000000,8.2435,8.2435,8.2435,8.2435,243,0
CTS,D,20180619,000000,7.8509,8.6362,7.8509,8.6362,7800,0
CTS,D,20180621,000000,8.3219,8.5577,8.3219,8.5577,125,0
CTS,D,20180626,000000,8.008,8.5577,8.008,8.5577,3885,0
CTS,D,20180627,000000,8.5577,8.6362,8.5577,8.6362,1019,0
CTS,D,20180628,000000,8.4005,8.8719,8.008,8.8719,2128,0
CTS,D,20180629,000000,8.7378,9.094,8.7378,9.0052,1593,0
CTS,D,20180704,000000,9.0052,9.0052,9.0052,9.0052,236,0
CTS,D,20180706,000000,9.094,9.094,9.094,9.094,225,0
CTS,D,20180710,000000,8.7378,9.3624,8.7378,9.3624,1290,0
CTS,D,20180716,000000,9.094,9.3624,9.094,9.3624,661,0
CTS,D,20180717,000000,9.094,9.3624,9.094,9.3624,448,0
CTS,D,20180723,000000,9.094,9.54,9.094,9.54,1234,0
CTS,D,20180724,000000,9.094,9.54,9.094,9.54,897,0
CTS,D,20180726,000000,9.54,9.63,9.54,9.63,225,0
CTS,D,20180727,000000,9.1838,9.63,9.1838,9.63,786,0
CTS,D,20180730,000000,9.63,9.719,9.094,9.719,1781,0
CTS,D,20180731,000000,9.094,9.808,9.094,9.808,2075,0
CTS,D,20180801,000000,9.1838,9.4512,9.1838,9.4512,1065,0
CTS,D,20180802,000000,9.54,9.54,9.54,9.54,9,0
CTS,D,20180803,000000,9.2726,9.808,9.2726,9.808,1245,0
CTS,D,20180806,000000,9.54,9.54,9.54,9.54,169,0
CTS,D,20180807,000000,9.808,9.808,9.808,9.808,188,0
CTS,D,20180808,000000,9.63,9.63,9.63,9.63,33,0
CTS,D,20180809,000000,9.1838,9.1838,8.9163,8.9163,1402,0
CTS,D,20180810,000000,8.9163,8.9163,8.9163,8.9163,841,0
CTS,D,20180813,000000,9.2726,9.2726,8.9163,8.9163,709,0
CTS,D,20180814,000000,9.094,9.094,9.094,9.094,225,0
CTS,D,20180816,000000,9.3624,9.3624,9.3624,9.3624,11,0
CTS,D,20180821,000000,9.094,9.2726,9.094,9.2726,675,0
CTS,D,20180822,000000,9.2726,9.54,9.2726,9.54,243,0
CTS,D,20180828,000000,9.3624,9.3624,9.3624,9.3624,11,0
CTS,D,20180829,000000,9.3624,9.54,9.3624,9.54,1122,0
CTS,D,20180830,000000,9.3624,9.54,9.3624,9.54,1856,0
CTS,D,20180831,000000,9.63,9.63,9.63,9.63,561,0
CTS,D,20180903,000000,9.2726,9.2726,9.1838,9.1838,793,0
CTS,D,20180906,000000,9.1838,9.1838,9.1838,9.1838,143,0
CTS,D,20180907,000000,9.1838,9.1838,9.1838,9.1838,561,0
CTS,D,20180910,000000,9.1838,9.1838,9.094,9.094,5476,0
CTS,D,20180911,000000,9.1838,9.1838,8.9163,8.9163,3561,0
CTS,D,20180912,000000,8.8266,8.8266,8.8266,8.8266,190,0
CTS,D,20180913,000000,8.8719,8.9163,8.7378,8.7378,5032,0
CTS,D,20180914,000000,8.9163,9.0052,8.9163,8.9163,2523,0
CTS,D,20180917,000000,9.094,9.094,9.094,9.094,535,0
CTS,D,20180920,000000,9.094,9.3624,9.094,9.3624,448,0
CTS,D,20180921,000000,9.3624,9.808,9.3624,9.808,1077,0
CTS,D,20180924,000000,9.3624,9.3624,9.094,9.094,1387,0
CTS,D,20180925,000000,9.3624,9.808,9.2726,9.2726,981,0
CTS,D,20180926,000000,8.9163,8.9163,8.9163,8.9163,1122,0
CTS,D,20180927,000000,8.9163,9.3624,8.9163,9.3624,996,0
CTS,D,20180928,000000,9.2726,9.986,9.2726,9.986,2930,0
CTS,D,20181001,000000,9.63,9.986,9.63,9.986,7753,0
CTS,D,20181002,000000,9.63,10.254,9.63,10.254,10991,0
CTS,D,20181003,000000,9.63,10.342,9.63,10.254,21870,0
CTS,D,20181004,000000,10.254,10.521,10.254,10.521,20470,0
CTS,D,20181005,000000,10.7,10.7,10.7,10.7,291,0
CTS,D,20181008,000000,10.254,11.145,10.254,10.521,5779,0
CTS,D,20181009,000000,10.877,10.877,10.521,10.7,1992,0
CTS,D,20181011,000000,10.342,10.521,10.342,10.521,415,0
CTS,D,20181012,000000,10.877,10.877,10.877,10.877,79,0
CTS,D,20181015,000000,10.7,10.7,10.7,10.7,225,0
CTS,D,20181016,000000,10.877,10.877,9.986,10.61,4218,0
CTS,D,20181017,000000,10.877,10.877,9.808,9.808,2300,0
CTS,D,20181018,000000,9.897,10.7,9.897,10.7,897,0
CTS,D,20181019,000000,10.254,10.342,10.254,10.342,484,0
CTS,D,20181022,000000,10.61,10.61,10.61,10.61,112,0
CTS,D,20181023,000000,10.7,10.7,9.808,10.7,4823,0
CTS,D,20181024,000000,10.7,10.788,9.808,10.7,3340,0
CTS,D,20181025,000000,10.521,10.61,10.521,10.61,718,0
CTS,D,20181026,000000,10.61,10.967,10.254,10.967,2610,0
CTS,D,20181029,000000,10.967,11.323,10.967,11.323,673,0
CTS,D,20181030,000000,10.788,11.145,10.342,10.342,2194,0
CTS,D,20181031,000000,10.254,11.234,9.986,11.234,4105,0
CTS,D,20181102,000000,10.61,10.967,10.61,10.967,1156,0
CTS,D,20181105,000000,10.342,10.521,9.808,9.808,5479,0
CTS,D,20181106,000000,10.342,10.342,9.808,10.254,1269,0
CTS,D,20181113,000000,10.342,10.61,10.342,10.61,673,0
CTS,D,20181114,000000,10.254,10.521,10.254,10.521,505,0
CTS,D,20181115,000000,10.254,10.342,9.897,9.897,448,0
CTS,D,20181116,000000,10.521,10.521,10.521,10.521,112,0
CTS,D,20181119,000000,10.342,10.432,10.342,10.432,448,0
CTS,D,20181120,000000,10.075,10.075,9.986,9.986,976,0
CTS,D,20181121,000000,10.165,10.165,10.165,10.165,225,0
CTS,D,20181122,000000,10.342,10.342,10.342,10.342,146,0
CTS,D,20181123,000000,9.897,10.165,9.808,10.165,976,0
CTS,D,20181126,000000,9.63,10.165,9.63,10.165,718,0
CTS,D,20181127,000000,9.986,10.075,9.63,10.075,1593,0
CTS,D,20181128,000000,9.808,9.986,9.808,9.986,381,0
CTS,D,20181129,000000,9.986,10.521,9.986,10.521,1671,0
CTS,D,20181130,000000,10.7,10.967,10.165,10.967,4935,0
CTS,D,20181204,000000,10.342,10.342,10.075,10.075,2523,0
CTS,D,20181210,000000,10.075,10.075,10.075,10.075,126,0
CTS,D,20181220,000000,9.897,9.897,9.808,9.808,1122,0
CTS,D,20181221,000000,9.897,10.61,9.808,10.61,12375,0
CTS,D,20181227,000000,10.61,11.591,10.61,11.591,11141,0
CTS,D,20181228,000000,11.591,12.126,11.056,12.126,13541,0
CTS,D,20190102,000000,11.591,12.126,11.502,12.126,1444,0
CTS,D,20190103,000000,11.769,11.769,11.769,11.769,56,0
CTS,D,20190107,000000,11.858,11.858,11.858,11.858,1122,0
CTS,D,20190108,000000,11.591,11.858,11.591,11.858,353,0
CTS,D,20190109,000000,12.037,12.126,12.037,12.126,1233,0
CTS,D,20190111,000000,11.681,12.037,11.591,12.037,404,0
CTS,D,20190114,000000,12.304,12.304,12.304,12.304,966,0
CTS,D,20190115,000000,12.304,12.304,12.304,12.304,79,0
CTS,D,20190116,000000,12.304,12.304,12.304,12.304,11,0
CTS,D,20190117,000000,12.304,12.483,12.304,12.483,2221,0
CTS,D,20190121,000000,11.858,12.304,11.858,12.304,1193,0
CTS,D,20190122,000000,12.483,12.483,12.483,12.483,90,0
CTS,D,20190124,000000,12.483,12.839,12.483,12.839,1595,0
CTS,D,20190125,000000,12.483,12.483,12.483,12.483,56,0
CTS,D,20190129,000000,12.483,13.195,12.483,13.195,1747,0
CTS,D,20190130,000000,13.195,13.195,13.195,13.195,466,0
CTS,D,20190131,000000,13.195,13.641,13.195,13.641,993,0
CTS,D,20190205,000000,13.641,13.641,13.641,13.641,420,0
CTS,D,20190206,000000,13.374,13.374,13.374,13.374,169,0
CTS,D,20190207,000000,13.374,13.374,13.374,13.374,56,0
CTS,D,20190214,000000,13.374,13.641,13.374,13.641,303,0
CTS,D,20190215,000000,13.909,13.909,13.641,13.641,21,0
CTS,D,20190218,000000,13.285,13.285,13.285,13.285,140,0
CTS,D,20190226,000000,12.75,13.285,12.75,13.285,1699,0
CTS,D,20190301,000000,12.483,12.483,12.483,12.483,634,0
CTS,D,20190305,000000,12.037,12.037,11.948,11.948,673,0
CTS,D,20190306,000000,11.234,11.234,11.234,11.234,290,0
CTS,D,20190311,000000,10.7,10.7,10.165,10.165,2467,0
CTS,D,20190312,000000,10.165,10.165,10.165,10.165,84,0
CTS,D,20190313,000000,10.254,10.61,10.254,10.61,827,0
CTS,D,20190314,000000,10.967,11.234,10.967,11.234,99,0
CTS,D,20190315,000000,11.413,11.413,11.413,11.413,23,0
CTS,D,20190318,000000,11.413,11.502,11.234,11.502,886,0
CTS,D,20190319,000000,11.502,11.502,11.502,11.502,179,0
CTS,D,20190321,000000,11.056,11.323,10.877,11.323,792,0
CTS,D,20190326,000000,11.502,11.502,11.502,11.502,1122,0
CTS,D,20190328,000000,11.591,11.591,11.591,11.591,561,0
CTS,D,20190329,000000,12.126,12.126,12.126,12.126,89,0
CTS,D,20190401,000000,11.546,11.546,11.546,11.546,121,0
CTS,D,20190402,000000,11.11,11.127,11.1,11.1,177,0
CTS,D,20190404,000000,11.1,11.546,11.083,11.546,1167,0
CTS,D,20190405,000000,11.546,11.546,11.546,11.546,112,0
CTS,D,20190410,000000,11.413,11.413,11.413,11.413,86,0
CTS,D,20190412,000000,11.368,11.368,11.368,11.368,41,0
CTS,D,20190415,000000,11.368,11.368,11.368,11.368,38,0
CTS,D,20190417,000000,11.413,11.546,11.413,11.546,1587,0
CTS,D,20190424,000000,10.877,11.368,10.877,11.368,1345,0
CTS,D,20190430,000000,11.413,11.546,11.413,11.546,1682,0
CTS,D,20190510,000000,11.413,11.413,11.413,11.413,72,0
CTS,D,20190513,000000,11.413,11.413,11.413,11.413,56,0
CTS,D,20190516,000000,10.877,11.546,10.877,11.546,1123,0
CTS,D,20190520,000000,11.413,11.546,11.413,11.413,490,0
CTS,D,20190521,000000,11.769,11.769,11.769,11.769,897,0
CTS,D,20190523,000000,10.877,11.546,10.877,11.546,1476,0
CTS,D,20190527,000000,11.769,11.769,11.769,11.769,897,0
CTS,D,20190528,000000,10.877,11.413,10.877,11.413,1424,0
CTS,D,20190529,000000,10.877,11.413,10.877,11.413,336,0
CTS,D,20190531,000000,11.591,11.591,10.877,11.591,2631,0
CTS,D,20190603,000000,10.923,11.368,10.7,11.368,1413,0
CTS,D,20190604,000000,10.877,10.877,10.877,10.877,617,0
CTS,D,20190605,000000,10.7,10.7,10.7,10.7,336,0
CTS,D,20190606,000000,10.7,10.7,10.7,10.7,336,0
CTS,D,20190610,000000,11.19,11.19,10.7,11.19,427,0
CTS,D,20190611,000000,11.19,11.546,11.19,11.502,1795,0
CTS,D,20190612,000000,10.923,10.923,10.923,10.923,336,0
CTS,D,20190613,000000,10.877,11.279,10.7,11.279,723,0
CTS,D,20190614,000000,10.7,11.234,10.7,11.234,1183,0
CTS,D,20190617,000000,10.744,10.744,10.744,10.744,336,0
CTS,D,20190618,000000,10.788,11.413,10.788,11.413,1599,0
CTS,D,20190619,000000,10.744,10.744,10.744,10.744,359,0
CTS,D,20190621,000000,10.744,10.744,10.744,10.744,112,0
CTS,D,20190624,000000,10.521,10.521,10.254,10.254,729,0
CTS,D,20190625,000000,10.075,10.075,10.075,10.075,336,0
CTS,D,20190627,000000,9.897,9.897,9.897,9.897,336,0
CTS,D,20190628,000000,10.165,10.254,9.808,9.808,953,0
CTS,D,20190701,000000,9.808,9.808,9.808,9.808,336,0
CTS,D,20190702,000000,9.63,9.63,9.3624,9.3624,947,0
CTS,D,20190703,000000,9.094,9.094,8.9163,8.9163,651,0
CTS,D,20190704,000000,8.9247,9.094,8.9163,9.094,426,0
CTS,D,20190705,000000,9.094,9.094,8.9163,8.9163,336,0
CTS,D,20190708,000000,8.9163,8.9163,8.9163,8.9163,336,0
CTS,D,20190709,000000,8.9163,8.9163,8.9163,8.9163,336,0
CTS,D,20190710,000000,8.9163,8.9163,8.9163,8.9163,336,0
CTS,D,20190711,000000,8.9163,8.9163,8.8266,8.8266,336,0
CTS,D,20190712,000000,8.8266,8.8266,8.8266,8.8266,336,0
CTS,D,20190715,000000,8.7378,8.7378,8.7378,8.7378,3051,0
CTS,D,20190716,000000,8.4703,8.6932,8.4703,8.6932,353,0
CTS,D,20190717,000000,8.292,8.5149,8.292,8.5149,430,0
CTS,D,20190718,000000,8.1137,8.1137,8.1137,8.1137,336,0
CTS,D,20190724,000000,8.1137,8.1137,8.1137,8.1137,336,0
CTS,D,20190726,000000,8.1582,8.1582,8.1582,8.1582,897,0
CTS,D,20190729,000000,8.1672,8.1672,8.1672,8.1672,112,0
CTS,D,20190730,000000,8.5595,8.9608,8.5595,8.9608,1715,0
CTS,D,20190731,000000,8.6932,8.6932,8.6932,8.6932,897,0
CTS,D,20190801,000000,8.6486,8.6486,8.6486,8.6486,112,0
CTS,D,20190802,000000,8.6486,8.6486,8.6486,8.6486,112,0
CTS,D,20190808,000000,8.6932,8.6932,8.6932,8.6932,561,0
CTS,D,20190809,000000,8.6486,8.6486,8.6486,8.6486,112,0
CTS,D,20190812,000000,8.6486,8.6486,8.6486,8.6486,112,0
CTS,D,20190814,000000,8.6932,8.6932,8.6932,8.6932,590,0
CTS,D,20190816,000000,8.6932,8.9163,8.6932,8.9163,324,0
CTS,D,20190820,000000,8.9163,8.9163,8.6495,8.6495,336,0
CTS,D,20190821,000000,8.6495,8.6495,8.6495,8.6495,112,0
CTS,D,20190822,000000,8.6486,8.6486,8.6486,8.6486,112,0
CTS,D,20190823,000000,8.9163,8.9163,8.6486,8.6486,316,0
CTS,D,20190826,000000,8.6486,8.6486,8.6486,8.6486,177,0
CTS,D,20190828,000000,8.6486,8.9163,8.6486,8.9163,673,0
CTS,D,20190829,000000,8.6486,8.6486,8.5595,8.5595,1855,0
CTS,D,20190830,000000,8.9163,8.9163,8.6486,8.6486,145,0
CTS,D,20190904,000000,8.6932,8.6932,8.6932,8.6932,57,0
CTS,D,20190905,000000,8.7387,8.7387,8.7378,8.7378,561,0
CTS,D,20190906,000000,8.7387,8.7387,8.7378,8.7378,448,0
CTS,D,20190909,000000,8.7378,8.7378,8.6932,8.6932,336,0
CTS,D,20190910,000000,8.6932,8.6941,8.6932,8.6932,3589,0
CTS,D,20190911,000000,8.6932,8.6941,8.6932,8.6932,673,0
CTS,D,20190913,000000,8.9154,8.9154,8.6932,8.6932,113,0
CTS,D,20190916,000000,8.6941,8.6941,8.6932,8.6932,225,0
CTS,D,20190917,000000,8.6941,8.6941,8.6932,8.6932,225,0
CTS,D,20190918,000000,8.6941,8.6941,8.6932,8.6932,225,0
CTS,D,20190919,000000,8.6941,8.6941,8.6932,8.6932,561,0
CTS,D,20190920,000000,8.6941,8.6941,8.6932,8.6932,1178,0
CTS,D,20190923,000000,8.6932,8.6932,8.6932,8.6932,953,0
CTS,D,20190924,000000,8.6932,8.6932,8.6932,8.6932,56,0
CTS,D,20190925,000000,8.6932,8.6932,8.6932,8.6932,225,0
CTS,D,20190926,000000,8.6932,8.6932,8.6932,8.6932,169,0
CTS,D,20190927,000000,8.6932,8.6932,8.6932,8.6932,561,0
CTS,D,20190930,000000,8.6932,8.6932,8.6932,8.6932,673,0
CTS,D,20191001,000000,8.6932,8.6932,8.6932,8.6932,225,0
CTS,D,20191002,000000,8.6932,8.6932,8.5595,8.5595,2860,0
CTS,D,20191003,000000,8.6932,8.6932,8.6932,8.6932,56,0
CTS,D,20191008,000000,8.6932,8.6932,8.6932,8.6932,1345,0
CTS,D,20191009,000000,8.6932,8.6932,8.6932,8.6932,56,0
CTS,D,20191010,000000,8.6932,8.6932,8.6932,8.6932,5552,0
CTS,D,20191014,000000,8.6932,8.6932,8.6932,8.6932,5692,0
CTS,D,20191021,000000,8.5595,8.5595,8.5595,8.5595,4,0
CTS,D,20191022,000000,8.5595,8.5595,8.5595,8.5595,10,0
CTS,D,20191025,000000,8.6932,8.6932,8.5595,8.5595,1559,0
CTS,D,20191030,000000,8.6923,8.6923,8.6923,8.6923,1,0
CTS,D,20191105,000000,8.6932,8.6932,8.6932,8.6932,298,0
CTS,D,20191113,000000,8.292,8.292,8.292,8.292,225,0
CTS,D,20191119,000000,8.5149,8.5149,8.5149,8.5149,297,0
CTS,D,20191120,000000,8.5149,8.5149,8.5149,8.5149,600,0
CTS,D,20191121,000000,8.5149,8.5149,8.5149,8.5149,112,0
CTS,D,20191127,000000,8.1582,8.1582,8.1315,8.1405,1084,0
CTS,D,20191128,000000,8.1405,8.1405,8.1405,8.1405,2,0
CTS,D,20191129,000000,8.1315,8.1315,8.1315,8.1315,793,0
CTS,D,20191205,000000,8.0869,8.0869,8.0869,8.0869,1,0
CTS,D,20191212,000000,8.078,8.1315,8.078,8.1315,673,0
CTS,D,20191213,000000,8.078,8.078,8.078,8.078,28,0
CTS,D,20191216,000000,8.4703,8.4703,8.4703,8.4703,1,0
CTS,D,20191227,000000,8.0869,8.1315,8.0869,8.1315,233,0
CTS,D,20200103,000000,8.1315,8.1315,8.1315,8.1315,448,0
CTS,D,20200107,000000,8.078,8.1315,8.078,8.1315,640,0
CTS,D,20200116,000000,8.2028,8.2028,8.2028,8.2028,448,0
CTS,D,20200117,000000,8.2028,8.2028,8.2028,8.2028,359,0
CTS,D,20200120,000000,8.2028,8.2028,8.2028,8.2028,897,0
CTS,D,20200121,000000,8.3812,8.3812,8.3812,8.3812,17,0
CTS,D,20200122,000000,8.2028,8.2028,8.2028,8.2028,694,0
CTS,D,20200124,000000,8.4614,8.4614,8.4614,8.4614,134,0
CTS,D,20200206,000000,8.4614,8.4614,8.4614,8.4614,75,0
CTS,D,20200214,000000,8.078,8.078,8.078,8.078,4117,0
CTS,D,20200217,000000,8.0691,8.0691,7.5787,7.5787,1745,0
