<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KVT,D,20170622,000000,4.1913,4.5241,4.1772,4.517,6316,0
KVT,D,20170623,000000,4.5949,4.6657,4.5666,4.6657,1480,0
KVT,D,20170626,000000,4.6728,4.6728,4.6302,4.6302,2,0
KVT,D,20170627,000000,4.4604,4.6232,4.425,4.6161,5934,0
KVT,D,20170628,000000,4.6161,4.6161,4.425,4.602,7,0
KVT,D,20170629,000000,4.5949,4.5949,4.5949,4.5949,2,0
KVT,D,20170630,000000,4.602,4.602,4.1418,4.2479,4649,0
KVT,D,20170703,000000,4.2479,4.425,4.2479,4.425,1016,0
KVT,D,20170704,000000,4.5486,4.6942,4.4759,4.6797,4260,0
KVT,D,20170705,000000,4.6724,4.7961,4.6579,4.6797,6937,0
KVT,D,20170706,000000,4.6942,4.9199,4.6797,4.9199,2762,0
KVT,D,20170707,000000,4.949,4.949,4.949,4.949,313,0
KVT,D,20170710,000000,4.949,4.949,4.949,4.949,690,0
KVT,D,20170711,000000,4.949,4.949,4.8398,4.8398,6225,0
KVT,D,20170712,000000,4.8034,4.949,4.7743,4.949,1403,0
KVT,D,20170713,000000,4.9563,4.9563,4.9563,4.9563,137,0
KVT,D,20170714,000000,4.9345,4.9345,4.9345,4.9345,2,0
KVT,D,20170717,000000,4.9345,4.9345,4.767,4.9345,49,0
KVT,D,20170718,000000,4.9345,5.0945,4.9345,5.0945,229,0
KVT,D,20170719,000000,5.0945,5.0945,5.0945,5.0945,2,0
KVT,D,20170720,000000,5.1601,5.1601,5.1601,5.1601,5,0
KVT,D,20170721,000000,5.1892,5.1892,4.767,4.767,552,0
KVT,D,20170724,000000,4.5414,4.5851,4.0903,4.374,37674,0
KVT,D,20170725,000000,4.5996,4.5996,4.163,4.3449,7616,0
KVT,D,20170726,000000,4.3449,4.3449,4.0028,4.3377,4659,0
KVT,D,20170727,000000,4.294,4.294,4.0028,4.1848,30,0
KVT,D,20170728,000000,4.1848,4.1848,3.8137,3.9883,4170,0
KVT,D,20170731,000000,4.0028,4.0028,3.9955,4.0028,483,0
KVT,D,20170801,000000,3.8137,4.0028,3.8137,4.0028,3583,0
KVT,D,20170802,000000,3.7846,4.0028,3.7846,4.0028,2084,0
KVT,D,20170803,000000,4.0028,4.0028,4.0028,4.0028,1,0
KVT,D,20170804,000000,3.8137,3.8137,3.6535,3.6608,4476,0
KVT,D,20170807,000000,3.7408,3.7408,3.6244,3.7117,2366,0
KVT,D,20170808,000000,3.6389,3.7117,3.6389,3.7117,1992,0
KVT,D,20170809,000000,3.7117,3.7117,3.7117,3.7117,2,0
KVT,D,20170810,000000,3.7117,3.7117,3.6389,3.7117,758,0
KVT,D,20170811,000000,3.7117,3.7117,3.6389,3.6389,2503,0
KVT,D,20170814,000000,3.7117,3.7117,3.6389,3.6389,1446,0
KVT,D,20170816,000000,3.7117,3.7117,3.5735,3.5735,7178,0
KVT,D,20170817,000000,3.5662,3.588,3.5662,3.5807,3903,0
KVT,D,20170818,000000,3.7117,3.7117,3.7117,3.7117,2,0
KVT,D,20170821,000000,3.5662,3.5662,3.5662,3.5662,4977,0
KVT,D,20170822,000000,3.7117,3.7117,3.5662,3.5662,544,0
KVT,D,20170823,000000,3.7044,3.7044,3.508,3.5807,575,0
KVT,D,20170824,000000,3.7117,3.7117,3.5152,3.6389,4200,0
KVT,D,20170825,000000,3.7117,3.7117,3.6026,3.7117,2751,0
KVT,D,20170828,000000,3.6389,3.6389,3.6389,3.6389,552,0
KVT,D,20170829,000000,3.559,3.559,3.4862,3.5516,813,0
KVT,D,20170830,000000,3.5516,3.6026,3.5516,3.6026,965,0
KVT,D,20170831,000000,3.6171,3.6171,3.559,3.6171,166,0
KVT,D,20170901,000000,3.6171,3.6171,3.6171,3.6171,1,0
KVT,D,20170904,000000,3.6099,3.6171,3.4424,3.6171,4244,0
KVT,D,20170905,000000,3.6171,3.6171,3.6171,3.6171,1,0
KVT,D,20170906,000000,3.6171,3.6171,3.406,3.6026,5898,0
KVT,D,20170907,000000,3.6026,3.6026,3.6026,3.6026,2,0
KVT,D,20170908,000000,3.6026,3.6026,3.6026,3.6026,2,0
KVT,D,20170911,000000,3.6026,3.6026,3.6026,3.6026,2,0
KVT,D,20170912,000000,3.6026,3.6026,3.4206,3.6026,2873,0
KVT,D,20170913,000000,3.6026,3.6026,3.6026,3.6026,2,0
KVT,D,20170914,000000,3.6026,3.6026,3.588,3.588,2,0
KVT,D,20170915,000000,3.588,3.588,3.3988,3.5662,426,0
KVT,D,20170918,000000,3.6026,3.6026,3.6026,3.6026,1,0
KVT,D,20170919,000000,3.6026,3.6026,3.5443,3.5443,277,0
KVT,D,20170920,000000,3.6026,3.6026,3.3842,3.3842,3492,0
KVT,D,20170921,000000,3.3842,3.3842,3.3842,3.3842,2,0
KVT,D,20170922,000000,3.3842,3.457,3.3842,3.457,249,0
KVT,D,20170925,000000,3.3842,3.3842,3.3842,3.3842,2,0
KVT,D,20170926,000000,3.3842,3.457,3.3842,3.457,208,0
KVT,D,20170927,000000,3.5298,3.5298,3.4206,3.4206,344,0
KVT,D,20170928,000000,3.3842,3.4934,3.3842,3.4934,70,0
KVT,D,20170929,000000,3.6026,3.6026,3.3842,3.3842,46,0
KVT,D,20171002,000000,3.3842,3.6026,3.3842,3.6026,2406,0
KVT,D,20171003,000000,3.6026,3.7846,3.5953,3.7846,4716,0
KVT,D,20171004,000000,3.9955,3.9955,3.7627,3.77,854,0
KVT,D,20171005,000000,3.77,3.8572,3.77,3.8572,813,0
KVT,D,20171006,000000,3.9955,4.3304,3.8209,4.0028,8270,0
KVT,D,20171009,000000,4.0393,4.0393,3.9519,4.0028,1855,0
KVT,D,20171010,000000,4.0393,4.0393,4.0393,4.0393,7,0
KVT,D,20171011,000000,4.0393,4.0393,3.77,3.8209,5582,0
KVT,D,20171012,000000,3.8937,3.8937,3.8937,3.8937,7,0
KVT,D,20171013,000000,3.8064,3.8064,3.8064,3.8064,105,0
KVT,D,20171016,000000,3.8064,3.8064,3.6389,3.6389,2670,0
KVT,D,20171017,000000,3.8209,3.8209,3.457,3.5807,3608,0
KVT,D,20171018,000000,3.4716,3.4716,3.4716,3.4716,181,0
KVT,D,20171019,000000,3.4206,3.4206,3.3915,3.3915,1102,0
KVT,D,20171020,000000,3.3915,3.4716,3.3915,3.4278,1738,0
KVT,D,20171023,000000,3.4206,3.4206,3.4206,3.4206,76,0
KVT,D,20171024,000000,3.4206,3.4206,3.1295,3.1586,11727,0
KVT,D,20171025,000000,3.2096,3.2096,2.9111,2.9403,16051,0
KVT,D,20171026,000000,2.9476,2.9476,2.6565,2.7729,8036,0
KVT,D,20171027,000000,2.7001,2.9694,2.5472,2.9694,27459,0
KVT,D,20171030,000000,2.9111,3.0568,2.9038,2.9038,6836,0
KVT,D,20171031,000000,2.9111,2.9111,2.9111,2.9111,1,0
KVT,D,20171102,000000,2.9111,2.9111,2.9111,2.9111,193,0
KVT,D,20171103,000000,2.9038,3.0568,2.3726,2.5545,42862,0
KVT,D,20171106,000000,2.5545,2.5836,2.489,2.5836,5082,0
KVT,D,20171107,000000,2.5982,2.5982,2.5982,2.5982,2,0
KVT,D,20171108,000000,2.5982,2.5982,2.5472,2.5472,18,0
KVT,D,20171109,000000,2.5982,2.5982,2.4817,2.5472,2873,0
KVT,D,20171110,000000,2.6855,2.6855,2.5109,2.5836,323,0
KVT,D,20171113,000000,2.5109,2.54,2.3945,2.54,542,0
KVT,D,20171114,000000,2.54,2.54,2.4018,2.4018,2209,0
KVT,D,20171115,000000,2.4018,2.5109,2.3216,2.5109,54023,0
KVT,D,20171116,000000,2.9038,2.9038,2.9038,2.9038,7869,0
KVT,D,20171117,000000,2.9038,3.1295,2.751,3.1003,16875,0
KVT,D,20171120,000000,3.0931,3.1003,3.0931,3.1003,124,0
KVT,D,20171121,000000,3.0858,3.0931,2.7874,3.0785,49458,0
KVT,D,20171122,000000,3.0568,3.0568,2.7656,2.7729,5977,0
KVT,D,20171123,000000,2.8965,2.8965,2.6055,2.751,7802,0
KVT,D,20171124,000000,2.6855,2.9258,2.6855,2.9258,10503,0
KVT,D,20171127,000000,3.0495,3.0495,2.8384,2.8384,783,0
KVT,D,20171128,000000,2.9111,2.9111,2.7729,2.9111,3161,0
KVT,D,20171129,000000,2.9111,2.9111,2.8384,2.9111,306,0
KVT,D,20171130,000000,2.9111,3.2387,2.9111,3.2387,12517,0
KVT,D,20171201,000000,3.2751,3.2751,3.0858,3.246,1734,0
KVT,D,20171204,000000,3.246,3.246,3.0858,3.1295,1365,0
KVT,D,20171205,000000,3.1295,3.1295,3.0349,3.0349,4659,0
KVT,D,20171206,000000,3.0568,3.0568,3.0203,3.0568,238,0
KVT,D,20171207,000000,3.0349,3.0349,2.9476,3.0203,1748,0
KVT,D,20171208,000000,3.0568,3.1658,3.0203,3.1658,4209,0
KVT,D,20171211,000000,3.1658,3.1658,3.0203,3.0203,3338,0
KVT,D,20171212,000000,3.0203,3.1658,2.9331,3.1658,2924,0
KVT,D,20171213,000000,3.1658,3.1658,3.1658,3.1658,688,0
KVT,D,20171214,000000,3.1658,3.1658,3.1658,3.1658,1,0
KVT,D,20171215,000000,3.2751,3.2751,3.2751,3.2751,1,0
KVT,D,20171218,000000,3.1658,3.1658,3.0568,3.0568,2867,0
KVT,D,20171219,000000,3.0568,3.0568,2.9476,2.984,1377,0
KVT,D,20171220,000000,2.984,3.0495,2.882,2.984,8756,0
KVT,D,20171221,000000,3.0203,3.0203,2.8384,2.8457,1950,0
KVT,D,20171222,000000,2.8457,3.0568,2.7874,2.8747,11131,0
KVT,D,20171227,000000,3.0495,3.0495,2.751,2.751,14986,0
KVT,D,20171228,000000,2.7293,2.7656,2.7293,2.7656,5400,0
KVT,D,20171229,000000,2.6565,2.9111,2.6565,2.9111,14999,0
KVT,D,20180103,000000,2.9767,2.9767,2.9767,2.9767,97,0
KVT,D,20180105,000000,3.0931,3.1368,3.0931,3.1368,1925,0
KVT,D,20180108,000000,3.1804,3.406,3.1804,3.406,15203,0
KVT,D,20180109,000000,3.3697,3.6972,3.3479,3.6972,5682,0
KVT,D,20180110,000000,3.6535,4.4104,3.6535,4.3086,19465,0
KVT,D,20180111,000000,4.3522,4.3522,3.901,3.901,11808,0
KVT,D,20180112,000000,3.8865,4.0756,3.6389,3.7846,14804,0
KVT,D,20180115,000000,3.8427,3.8427,3.6244,3.7408,5539,0
KVT,D,20180116,000000,3.7408,3.7408,3.6099,3.6099,1609,0
KVT,D,20180117,000000,3.9591,3.9591,3.8572,3.8572,2895,0
KVT,D,20180118,000000,3.8572,3.8572,3.6826,3.7554,2232,0
KVT,D,20180119,000000,3.6389,3.7991,3.6244,3.7991,870,0
KVT,D,20180122,000000,3.7991,3.7991,3.77,3.7846,620,0
KVT,D,20180123,000000,3.7846,3.7991,3.7554,3.7554,1928,0
KVT,D,20180124,000000,3.7991,4.1338,3.7846,4.1338,2855,0
KVT,D,20180125,000000,4.3231,4.3231,3.901,3.901,5126,0
KVT,D,20180126,000000,3.8865,3.8865,3.7408,3.7408,2637,0
KVT,D,20180129,000000,3.8865,3.8865,3.7262,3.8427,1056,0
KVT,D,20180130,000000,3.7991,3.8282,3.7554,3.8282,2419,0
KVT,D,20180131,000000,3.7554,4.0465,3.7554,4.0465,28037,0
KVT,D,20180201,000000,3.9883,4.3231,3.9883,4.3231,11452,0
KVT,D,20180202,000000,4.294,4.294,4.1484,4.2503,1842,0
KVT,D,20180205,000000,4.1484,4.2503,4.0756,4.0903,2885,0
KVT,D,20180206,000000,4.0903,4.0903,3.7262,3.8719,5554,0
KVT,D,20180207,000000,3.8719,3.8719,3.8719,3.8719,2,0
KVT,D,20180208,000000,3.8427,3.8427,3.7117,3.7117,2420,0
KVT,D,20180209,000000,3.77,3.77,3.77,3.77,1,0
KVT,D,20180212,000000,3.6389,3.77,3.6389,3.77,24,0
KVT,D,20180213,000000,3.77,3.77,3.6389,3.77,2680,0
KVT,D,20180214,000000,3.77,3.77,3.6389,3.7554,2208,0
KVT,D,20180215,000000,3.6026,3.6535,3.6026,3.6535,2229,0
KVT,D,20180216,000000,3.6389,3.6389,3.5007,3.6316,453,0
KVT,D,20180219,000000,3.6389,3.6389,3.6026,3.6316,139,0
KVT,D,20180220,000000,3.6171,3.6389,3.6171,3.6389,1619,0
KVT,D,20180221,000000,3.5662,3.5662,3.5662,3.5662,137,0
KVT,D,20180222,000000,3.77,3.77,3.6389,3.6389,784,0
KVT,D,20180223,000000,3.6535,3.77,3.6535,3.77,3,0
KVT,D,20180226,000000,3.6316,3.6389,3.6316,3.6389,773,0
KVT,D,20180227,000000,3.77,3.77,3.6026,3.6026,2199,0
KVT,D,20180228,000000,3.6535,3.6535,3.6535,3.6535,13,0
KVT,D,20180301,000000,3.77,3.77,3.6389,3.6389,22,0
KVT,D,20180302,000000,3.6026,3.6026,3.5007,3.6026,28,0
KVT,D,20180305,000000,3.5662,3.6389,3.5007,3.6389,1694,0
KVT,D,20180306,000000,3.77,3.77,3.77,3.77,9,0
KVT,D,20180307,000000,3.7117,3.7117,3.508,3.7117,30,0
KVT,D,20180308,000000,3.6535,3.6535,3.6535,3.6535,41,0
KVT,D,20180309,000000,3.77,3.77,3.77,3.77,2,0
KVT,D,20180312,000000,3.77,3.8572,3.5371,3.6535,4779,0
KVT,D,20180313,000000,3.6389,3.6535,3.4206,3.4206,23070,0
KVT,D,20180314,000000,3.4206,3.6681,3.4206,3.6681,5272,0
KVT,D,20180315,000000,3.7262,4.3668,3.7262,4.2212,13452,0
KVT,D,20180316,000000,4.2212,4.294,4.1193,4.1193,15027,0
KVT,D,20180319,000000,4.294,4.294,4.2793,4.2793,1863,0
KVT,D,20180320,000000,4.2503,4.2503,4.1048,4.1048,5010,0
KVT,D,20180321,000000,4.1048,4.1048,3.9737,3.9737,721,0
KVT,D,20180322,000000,4.1193,4.1193,4.1193,4.1193,7,0
KVT,D,20180323,000000,4.2793,4.2793,4.1193,4.1193,347,0
KVT,D,20180326,000000,4.163,4.294,4.163,4.294,487,0
KVT,D,20180327,000000,4.2212,4.2212,4.1048,4.2212,3307,0
KVT,D,20180328,000000,4.2212,4.2212,4.2212,4.2212,2,0
KVT,D,20180329,000000,4.3522,4.3522,4.1048,4.294,59793,0
KVT,D,20180403,000000,4.3522,4.3522,4.3522,4.3522,2,0
KVT,D,20180404,000000,4.294,4.294,3.8719,3.901,14433,0
KVT,D,20180405,000000,3.8719,4.1048,3.8719,4.0028,16859,0
KVT,D,20180406,000000,4.0028,4.1048,3.9155,3.9155,19525,0
KVT,D,20180409,000000,4.0028,4.1193,4.0028,4.1193,10993,0
KVT,D,20180410,000000,4.1484,4.1484,4.1484,4.1484,7007,0
KVT,D,20180411,000000,4.2212,4.2212,3.8865,3.901,9235,0
KVT,D,20180412,000000,3.901,3.901,3.7117,3.8865,8575,0
KVT,D,20180413,000000,3.901,4.0028,3.8865,4.0028,4599,0
KVT,D,20180416,000000,4.0028,4.2066,4.0028,4.2066,1683,0
KVT,D,20180417,000000,4.2212,4.2212,4.2212,4.2212,1,0
KVT,D,20180418,000000,4.1921,4.2212,4.1921,4.2212,1071,0
KVT,D,20180419,000000,4.0174,4.1921,4.0174,4.1921,620,0
KVT,D,20180420,000000,4.1921,4.1921,4.1921,4.1921,2,0
KVT,D,20180423,000000,4.1921,4.1921,4.1921,4.1921,2,0
KVT,D,20180424,000000,4.1921,4.1921,4.1921,4.1921,250,0
KVT,D,20180425,000000,4.1921,4.1921,4.1921,4.1921,2,0
KVT,D,20180426,000000,4.1921,4.2648,4.1921,4.2648,23383,0
KVT,D,20180427,000000,4.2793,4.2793,4.2648,4.2648,4056,0
KVT,D,20180430,000000,4.2648,4.2648,4.0756,4.2212,919,0
KVT,D,20180502,000000,4.2648,4.2648,4.2648,4.2648,1,0
KVT,D,20180507,000000,4.2648,4.2648,4.2648,4.2648,2,0
KVT,D,20180508,000000,4.2648,4.2793,4.0756,4.2793,853,0
KVT,D,20180509,000000,4.2793,4.294,4.0756,4.294,434,0
KVT,D,20180510,000000,4.294,4.294,4.0756,4.0756,4633,0
KVT,D,20180514,000000,4.0611,4.0611,3.8572,3.8572,18230,0
KVT,D,20180515,000000,3.8427,3.8427,3.8427,3.8427,68,0
KVT,D,20180516,000000,3.8427,3.8427,3.8282,3.8282,2584,0
KVT,D,20180517,000000,3.8282,3.8282,3.8282,3.8282,1,0
KVT,D,20180518,000000,4.0028,4.0028,3.6389,3.7846,1169,0
KVT,D,20180521,000000,3.8282,3.8282,3.6535,3.6826,2390,0
KVT,D,20180522,000000,3.7846,3.7846,3.6535,3.7117,591,0
KVT,D,20180523,000000,3.7846,3.7846,3.6389,3.6389,3439,0
KVT,D,20180524,000000,3.7554,3.7554,3.2969,3.3114,8377,0
KVT,D,20180525,000000,3.2969,3.2969,3.1513,3.2023,6259,0
KVT,D,20180528,000000,3.2896,3.2896,3.1295,3.1295,7294,0
KVT,D,20180529,000000,3.1076,3.2896,2.8384,2.9111,200638,0
KVT,D,20180530,000000,2.8747,2.984,2.8747,2.8747,10212,0
KVT,D,20180601,000000,2.8384,2.8384,2.8311,2.8311,1787,0
KVT,D,20180604,000000,2.9111,2.9111,2.9038,2.9111,7647,0
KVT,D,20180605,000000,2.9038,2.9038,2.9038,2.9038,13,0
KVT,D,20180606,000000,2.9038,2.9038,2.9038,2.9038,22,0
KVT,D,20180607,000000,2.9038,2.9038,2.8384,2.8384,13747,0
KVT,D,20180608,000000,2.8384,3.2824,2.8384,3.2824,358948,0
KVT,D,20180611,000000,3.3697,3.6972,3.3697,3.6316,23847,0
KVT,D,20180612,000000,3.6244,3.6244,3.2751,3.3842,6548,0
KVT,D,20180613,000000,3.4206,3.4206,3.1295,3.1441,6543,0
KVT,D,20180614,000000,3.1149,3.1804,3.0203,3.1804,8885,0
KVT,D,20180615,000000,3.3041,3.5516,3.1222,3.5516,164648,0
KVT,D,20180618,000000,3.5152,3.6316,3.2824,3.6316,24081,0
KVT,D,20180619,000000,3.6389,3.7846,3.5662,3.7846,16128,0
KVT,D,20180620,000000,3.7846,3.7846,3.4789,3.7846,34705,0
KVT,D,20180621,000000,3.7117,3.7846,3.5953,3.77,12482,0
KVT,D,20180622,000000,3.7846,3.7846,3.6389,3.77,1450,0
KVT,D,20180625,000000,4.0028,4.0028,3.7554,3.7846,998,0
KVT,D,20180626,000000,3.6389,3.7846,3.6099,3.7846,15559,0
KVT,D,20180627,000000,3.7846,3.7846,3.6389,3.7846,3691,0
KVT,D,20180628,000000,3.7846,4.0028,3.6171,4.0028,7634,0
KVT,D,20180629,000000,4.0028,4.0756,3.7846,3.9737,54430,0
KVT,D,20180702,000000,3.9737,3.9737,3.8137,3.9737,6590,0
KVT,D,20180703,000000,3.9737,4.0756,3.8719,4.0756,1815,0
KVT,D,20180704,000000,4.0756,4.0756,3.8719,3.8865,3,0
KVT,D,20180705,000000,3.8719,4.0756,3.6972,4.0756,2443,0
KVT,D,20180706,000000,3.8572,4.0756,3.6972,4.0756,4720,0
KVT,D,20180709,000000,4.0756,4.2212,3.8719,4.2212,8891,0
KVT,D,20180710,000000,4.2212,4.2212,4.163,4.163,3058,0
KVT,D,20180711,000000,4.163,4.2793,4.0903,4.2793,706,0
KVT,D,20180712,000000,4.2793,4.2793,3.8719,4.2503,7373,0
KVT,D,20180713,000000,4.1484,4.2212,4.1193,4.2212,2793,0
KVT,D,20180716,000000,4.1921,4.1921,3.9446,4.0903,3380,0
KVT,D,20180717,000000,4.1048,4.1193,3.8427,4.1193,8422,0
KVT,D,20180718,000000,3.93,4.1048,3.8427,4.1048,7289,0
KVT,D,20180719,000000,3.9883,4.0028,3.8427,3.9446,9995,0
KVT,D,20180720,000000,4.0903,4.2793,3.8137,4.2793,5912,0
KVT,D,20180723,000000,4.032,4.3377,4.032,4.3086,6190,0
KVT,D,20180724,000000,4.1048,4.2066,4.0174,4.1921,7742,0
KVT,D,20180725,000000,4.0174,4.2503,4.0174,4.2212,157,0
KVT,D,20180726,000000,4.0174,4.032,4.0174,4.032,997,0
KVT,D,20180727,000000,4.1921,4.2066,3.8865,4.2066,6231,0
KVT,D,20180730,000000,4.1484,4.3668,3.8865,4.3668,20655,0
KVT,D,20180731,000000,4.3522,4.3522,4.1048,4.3086,31160,0
KVT,D,20180801,000000,4.1338,4.3086,4.1338,4.3086,6489,0
KVT,D,20180802,000000,4.1338,4.3377,4.1338,4.3377,10132,0
KVT,D,20180803,000000,4.3377,4.425,4.2357,4.425,3068,0
KVT,D,20180806,000000,4.4396,4.6869,4.3377,4.6869,3543,0
KVT,D,20180807,000000,4.6869,4.7161,4.4831,4.7161,9630,0
KVT,D,20180808,000000,4.5559,4.7161,4.5559,4.7161,4144,0
KVT,D,20180809,000000,4.6434,4.9053,4.6434,4.7743,5014,0
KVT,D,20180810,000000,4.6869,4.9053,4.6288,4.8762,7756,0
KVT,D,20180813,000000,4.6434,4.9053,4.6434,4.9053,3325,0
KVT,D,20180814,000000,4.8325,4.9781,4.8034,4.8325,2854,0
KVT,D,20180816,000000,4.9781,4.9781,4.8179,4.8179,689,0
KVT,D,20180817,000000,4.8034,4.9927,4.6869,4.7888,7921,0
KVT,D,20180820,000000,4.8908,4.8908,4.6142,4.7888,9251,0
KVT,D,20180821,000000,4.8034,4.8034,4.6142,4.7452,278,0
KVT,D,20180822,000000,4.7307,4.8034,4.4831,4.7452,4336,0
KVT,D,20180823,000000,4.5851,4.6579,4.5851,4.6579,3,0
KVT,D,20180824,000000,4.6579,4.6579,4.5851,4.6579,819,0
KVT,D,20180827,000000,4.6579,4.6579,4.6579,4.6579,435,0
KVT,D,20180828,000000,4.5851,4.5851,4.3668,4.3668,18538,0
KVT,D,20180829,000000,4.3086,4.5705,4.2212,4.5705,10599,0
KVT,D,20180830,000000,4.6579,4.7307,4.2793,4.7307,7698,0
KVT,D,20180831,000000,4.7015,4.7015,4.4541,4.6579,41856,0
KVT,D,20180903,000000,4.5123,4.6579,4.3231,4.6579,14625,0
KVT,D,20180904,000000,4.6579,4.6579,4.4104,4.6142,7073,0
KVT,D,20180905,000000,4.6579,4.6579,4.4104,4.5123,23971,0
KVT,D,20180906,000000,4.3522,4.5705,4.3522,4.5705,7010,0
KVT,D,20180907,000000,4.6579,4.6579,4.4104,4.4104,9210,0
KVT,D,20180910,000000,4.4104,4.7307,4.4104,4.4396,10733,0
KVT,D,20180911,000000,4.425,4.425,4.3231,4.4104,11487,0
KVT,D,20180912,000000,4.3231,4.6142,4.3231,4.6142,21280,0
KVT,D,20180913,000000,4.5851,4.6142,4.3813,4.6142,13974,0
KVT,D,20180914,000000,4.7307,4.7307,4.2793,4.4831,58990,0
KVT,D,20180917,000000,4.3668,4.4686,4.294,4.294,15251,0
KVT,D,20180918,000000,4.3668,4.4686,4.0465,4.3668,112582,0
KVT,D,20180919,000000,4.3813,4.3813,4.2212,4.3813,17276,0
KVT,D,20180920,000000,4.4977,4.4977,4.1775,4.2212,42011,0
KVT,D,20180921,000000,4.2793,4.2793,4.032,4.2212,20505,0
KVT,D,20180924,000000,4.1921,4.1921,4.032,4.1775,2939,0
KVT,D,20180925,000000,4.163,4.294,4.032,4.294,18058,0
KVT,D,20180926,000000,4.2212,4.2212,4.032,4.1484,13772,0
KVT,D,20180927,000000,4.1788,4.2548,4.1788,4.2548,36567,0
KVT,D,20180928,000000,4.1788,4.3307,4.1788,4.3307,14324,0
KVT,D,20181001,000000,4.3307,4.3307,4.118,4.3307,1463,0
KVT,D,20181002,000000,4.118,4.3307,4.118,4.3307,3556,0
KVT,D,20181003,000000,4.3156,4.3156,4.118,4.2396,8717,0
KVT,D,20181004,000000,4.3156,4.3156,3.9357,4.3003,7620,0
KVT,D,20181005,000000,4.3003,4.3003,4.1029,4.1788,15733,0
KVT,D,20181008,000000,4.1029,4.1636,4.0269,4.1636,2901,0
KVT,D,20181009,000000,4.1636,4.1636,4.0572,4.1333,5658,0
KVT,D,20181010,000000,4.1029,4.1029,4.042,4.0876,7226,0
KVT,D,20181011,000000,4.0269,4.1636,4.0116,4.1636,7767,0
KVT,D,20181012,000000,4.1484,4.1788,4.1029,4.1788,5012,0
KVT,D,20181015,000000,4.0116,4.1636,3.647,4.1636,180064,0
KVT,D,20181016,000000,3.8293,4.2548,3.8293,4.2548,2930,0
KVT,D,20181017,000000,3.9661,4.5587,3.9661,4.3307,5461,0
KVT,D,20181018,000000,4.1484,4.3763,4.1484,4.3763,1253,0
KVT,D,20181019,000000,4.194,4.194,3.9965,4.1788,16872,0
KVT,D,20181022,000000,4.0116,4.194,4.0116,4.194,266,0
KVT,D,20181023,000000,4.1788,4.1788,4.0116,4.1788,1832,0
KVT,D,20181024,000000,3.9965,4.194,3.9965,4.194,1069,0
KVT,D,20181025,000000,4.1788,4.1788,3.9965,4.1788,15,0
KVT,D,20181026,000000,4.1788,4.1788,3.9965,4.1788,13,0
KVT,D,20181029,000000,3.9965,4.1636,3.9205,4.1636,5297,0
KVT,D,20181030,000000,3.9357,4.0876,3.8141,4.0876,18631,0
KVT,D,20181031,000000,3.8749,4.118,3.8141,3.8293,55397,0
KVT,D,20181102,000000,3.7989,4.0269,3.7989,4.0269,4623,0
KVT,D,20181105,000000,3.9508,4.1029,3.9508,4.1029,660,0
KVT,D,20181106,000000,3.9508,4.042,3.9508,4.042,67,0
KVT,D,20181107,000000,4.0572,4.5131,4.0572,4.0876,28,0
KVT,D,20181108,000000,4.042,4.1788,4.042,4.1788,16,0
KVT,D,20181109,000000,4.1636,4.5283,4.1029,4.4979,924,0
KVT,D,20181113,000000,4.4979,4.5587,4.1333,4.5587,3359,0
KVT,D,20181114,000000,4.5587,4.5587,4.1029,4.5283,26183,0
KVT,D,20181115,000000,4.3156,4.5435,4.3156,4.5435,793,0
KVT,D,20181116,000000,4.3307,4.5435,4.3307,4.5435,2109,0
KVT,D,20181119,000000,4.3307,4.7866,4.3307,4.7107,10903,0
KVT,D,20181120,000000,4.6347,4.7107,4.422,4.7107,4281,0
KVT,D,20181121,000000,4.6651,4.7107,4.4979,4.7107,3851,0
KVT,D,20181122,000000,4.5131,4.7866,4.5131,4.7866,239,0
KVT,D,20181123,000000,4.5435,4.7866,4.5435,4.7866,396,0
KVT,D,20181126,000000,4.5435,4.7866,4.5435,4.7866,409,0
KVT,D,20181127,000000,4.7866,4.7866,4.5587,4.7866,343,0
KVT,D,20181128,000000,4.7562,4.7866,4.5587,4.7715,4360,0
KVT,D,20181129,000000,4.7866,4.7866,4.4675,4.7715,15941,0
KVT,D,20181130,000000,4.5587,4.6954,4.5131,4.6954,18296,0
KVT,D,20181203,000000,4.5131,4.7107,4.5131,4.7107,8952,0
KVT,D,20181204,000000,4.6954,4.7715,4.5587,4.7715,14793,0
KVT,D,20181205,000000,4.7562,4.7866,4.589,4.7715,3035,0
KVT,D,20181206,000000,4.6043,4.6347,4.422,4.422,9889,0
KVT,D,20181207,000000,4.4524,4.6195,4.3003,4.4371,3403,0
KVT,D,20181210,000000,4.5435,4.5435,4.2852,4.5283,2581,0
KVT,D,20181211,000000,4.5435,4.5435,4.2852,4.5131,1980,0
KVT,D,20181212,000000,4.5131,4.5131,4.2548,4.5131,1741,0
KVT,D,20181213,000000,4.589,4.589,4.4675,4.5283,97,0
KVT,D,20181214,000000,4.589,4.589,4.3612,4.422,1411,0
KVT,D,20181217,000000,4.5435,4.5435,4.3763,4.5435,266,0
KVT,D,20181218,000000,4.3612,4.4371,4.3612,4.4371,531,0
KVT,D,20181219,000000,4.5435,4.5435,4.3612,4.5283,725,0
KVT,D,20181220,000000,4.3612,5.0602,4.3612,5.0602,8199,0
