<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
2011-08-04,19,19.95,18.05,19.2
2011-08-05,17.05,19.2,15.62,19.19
2011-08-08,17.55,18.45,17.55,17.85
2011-08-09,16.65,17.35,16.65,17
2011-08-10,16.63,17.99,16.35,16.4
2011-08-11,16.3,16.84,15.24,15.55
2011-08-12,16.3,16.3,14.7,15
2011-08-16,15.75,16.5,15.25,16.25
2011-08-17,16.75,17.09,16.26,17.09
2011-08-18,17.01,17.01,16.2,16.47
2011-08-19,16,16.89,16,16.89
2011-08-22,16.89,17.89,16.89,17.89
2011-08-23,18,19.2,18,19
2011-08-24,19.5,19.6,19.25,19.5
2011-08-25,19.7,20,19.6,19.7
2011-08-26,19.05,19.95,19.05,19.95
2011-08-29,20,20.85,19.95,20.85
2011-08-30,20.8,21.33,20.8,21.15
2011-08-31,21.99,21.99,21.15,21.3
2011-09-01,21.29,21.29,20.8,20.8
2011-09-02,19.7,20.7,19.7,20
2011-09-05,19.9,19.9,19,19.75
2011-09-06,19.2,20.4,19.2,20
2011-09-07,20.45,20.45,19.86,20.15
2011-09-08,20.15,20.15,19.25,19.8
2011-09-09,19.75,19.75,19.26,19.7
2011-09-12,19.64,19.64,18.8,19.43
2011-09-13,19.75,19.75,19.75,19.75
2011-09-14,19.68,20.1,19.68,20
2011-09-15,21.45,21.7,21,21.2
2011-09-16,21.55,21.95,21.4,21.89
2011-09-19,21.95,21.95,21.35,21.4
2011-09-20,21.4,21.95,21.4,21.95
2011-09-21,21.77,22.7,21.77,22.7
2011-09-22,22.6,22.6,21,21.4
2011-09-23,21,21.65,21,21.65
2011-09-26,21.52,22.5,21.52,22
2011-09-27,22.69,22.99,22.5,22.85
2011-09-28,22.4,24.16,22.4,24.15
2011-09-29,24.32,26.25,22.8,23.5
2011-09-30,23.5,24.15,22.8,23.93
2011-10-03,23.37,24,23.37,23.89
2011-10-04,23.7,23.7,22.22,22.5
2011-10-05,22.05,23.5,21.4,23.15
2011-10-06,23.75,23.75,23.7,23.73
2011-10-07,23.75,24.4,23.6,24.25
2011-10-10,24.5,24.7,24.01,24.64
2011-10-11,24.55,24.95,24.55,24.75
2011-10-12,25,25.15,25,25.15
2011-10-13,25,25.2,24.96,25
2011-10-14,25,25.1,24.5,25.1
2011-10-17,25.1,25.1,23.5,24.39
2011-10-18,23.82,25,23.65,24.1
2011-10-19,24.5,24.5,23.12,23.25
2011-10-20,22.9,22.9,22.05,22.63
