<TICKER>,<DATE>,<CLOSE>
MVP,2016-06-14,2.7294
MVP,2016-06-15,2.7412
MVP,2016-06-16,2.7332
MVP,2016-06-17,2.7412
MVP,2016-06-20,2.7019
MVP,2016-06-21,2.7019
MVP,2016-06-22,2.7019
MVP,2016-06-23,2.7098
MVP,2016-06-24,2.6586
MVP,2016-06-27,2.5288
MVP,2016-06-28,2.631
MVP,2016-06-29,2.5721
MVP,2016-06-30,2.5956
MVP,2016-07-01,2.6547
MVP,2016-07-04,2.6547
MVP,2016-07-05,2.6507
MVP,2016-07-06,2.6468
MVP,2016-07-07,2.6978
MVP,2016-07-08,2.6744
MVP,2016-07-13,2.6264
MVP,2016-07-14,2.7502
MVP,2016-07-15,2.7502
MVP,2016-07-18,2.7543
MVP,2016-07-21,2.7383
MVP,2016-07-22,2.7982
MVP,2016-07-25,2.8342
MVP,2016-07-26,2.8342
MVP,2016-07-27,2.7502
MVP,2016-07-28,2.8302
MVP,2016-07-29,2.8142
MVP,2016-08-01,2.7822
MVP,2016-08-02,2.7583
MVP,2016-08-03,2.7663
MVP,2016-08-05,2.7663
MVP,2016-08-08,2.6623
MVP,2016-08-09,2.6823
MVP,2016-08-11,2.6983
MVP,2016-08-12,2.6903
MVP,2016-08-16,2.6583
MVP,2016-08-17,2.4905
MVP,2016-08-18,2.5584
MVP,2016-08-19,2.5184
MVP,2016-08-22,2.5184
MVP,2016-08-23,2.4945
MVP,2016-08-24,2.6064
MVP,2016-08-25,2.5663
MVP,2016-08-26,2.9382
MVP,2016-08-29,3.118
MVP,2016-08-30,3.0781
MVP,2016-08-31,2.9582
MVP,2016-09-01,3.0821
MVP,2016-09-02,3.0781
MVP,2016-09-05,3.118
MVP,2016-09-06,3.1341
MVP,2016-09-07,3.146
MVP,2016-09-08,3.118
MVP,2016-09-09,3.1341
MVP,2016-09-12,3.0901
MVP,2016-09-13,3.178
MVP,2016-09-14,3.2179
MVP,2016-09-15,3.4858
MVP,2016-09-16,3.5458
MVP,2016-09-19,3.6297
MVP,2016-09-20,3.9576
MVP,2016-09-21,3.8536
MVP,2016-09-22,3.9376
MVP,2016-09-23,4.0135
MVP,2016-09-26,3.9615
MVP,2016-09-27,3.9735
MVP,2016-09-28,3.9376
MVP,2016-09-29,3.9176
MVP,2016-09-30,4.1175
MVP,2016-10-03,4.0776
MVP,2016-10-04,3.9975
MVP,2016-10-05,3.9975
MVP,2016-10-06,3.9975
MVP,2016-10-07,4.0695
MVP,2016-10-10,3.9975
MVP,2016-10-11,4.0533
MVP,2016-10-12,4.0375
MVP,2016-10-13,3.9975
MVP,2016-10-14,4.0296
MVP,2016-10-17,3.9576
MVP,2016-10-18,3.9776
MVP,2016-10-19,3.9576
MVP,2016-10-20,3.9576
MVP,2016-10-21,3.9215
MVP,2016-10-24,3.9975
MVP,2016-10-25,4.0533
MVP,2016-10-26,4.1894
MVP,2016-10-27,4.3092
MVP,2016-10-28,4.5571
MVP,2016-10-31,4.3973
MVP,2016-11-02,4.4772
MVP,2016-11-03,4.3373
MVP,2016-11-04,4.4053
MVP,2016-11-07,4.3134
MVP,2016-11-08,4.3212
MVP,2016-11-09,4.3973
MVP,2016-11-10,4.2854
MVP,2016-11-14,4.3773
MVP,2016-11-15,4.3973
MVP,2016-11-16,4.3934
MVP,2016-11-17,4.4972
MVP,2016-11-18,4.4572
MVP,2016-11-21,4.4411
MVP,2016-11-22,4.4772
MVP,2016-11-23,4.4652
MVP,2016-11-24,4.3973
MVP,2016-11-25,4.2774
MVP,2016-11-28,4.2693
MVP,2016-11-29,4.2693
MVP,2016-11-30,4.2374
MVP,2016-12-01,4.3853
MVP,2016-12-02,4.3054
MVP,2016-12-05,4.3973
MVP,2016-12-06,4.4291
MVP,2016-12-07,4.4372
MVP,2016-12-08,4.3853
MVP,2016-12-09,4.4172
MVP,2016-12-12,4.3812
MVP,2016-12-13,4.3934
MVP,2016-12-14,4.3973
MVP,2016-12-15,4.4172
MVP,2016-12-16,4.4291
MVP,2016-12-19,4.4934
MVP,2016-12-20,4.4453
MVP,2016-12-21,4.4534
MVP,2016-12-22,4.4053
MVP,2016-12-23,4.3891
MVP,2016-12-27,4.3891
MVP,2016-12-28,4.3973
MVP,2016-12-29,4.4572
MVP,2016-12-30,4.4172
MVP,2017-01-02,4.3973
MVP,2017-01-03,4.4772
MVP,2017-01-04,4.5252
MVP,2017-01-05,4.6612
MVP,2017-01-09,4.7611
MVP,2017-01-10,4.7649
MVP,2017-01-11,4.7369
MVP,2017-01-12,4.7569
MVP,2017-01-13,4.677
MVP,2017-01-16,4.7531
MVP,2017-01-17,4.7769
MVP,2017-01-18,4.7569
MVP,2017-01-19,4.637
MVP,2017-01-20,4.7169
MVP,2017-01-23,4.7088
MVP,2017-01-24,4.7849
MVP,2017-01-25,4.7931
MVP,2017-01-26,4.7692
MVP,2017-01-27,4.7569
MVP,2017-01-30,4.6732
MVP,2017-01-31,4.7731
MVP,2017-02-01,4.7369
MVP,2017-02-02,4.7369
MVP,2017-02-03,4.6089
MVP,2017-02-06,4.7411
MVP,2017-02-07,4.8368
MVP,2017-02-08,4.8768
MVP,2017-02-09,4.7849
MVP,2017-02-10,4.9409
MVP,2017-02-13,4.9367
MVP,2017-02-14,4.8568
MVP,2017-02-15,5.057
MVP,2017-02-16,5.0727
MVP,2017-02-17,4.9929
MVP,2017-02-20,5.029
MVP,2017-02-21,5.1569
MVP,2017-02-22,5.1969
MVP,2017-02-23,5.2568
MVP,2017-02-24,5.1969
MVP,2017-02-27,5.2368
MVP,2017-02-28,5.1807
MVP,2017-03-01,5.1446
MVP,2017-03-02,4.9771
MVP,2017-03-03,4.9929
MVP,2017-03-06,4.9571
MVP,2017-03-07,4.9367
MVP,2017-03-08,4.8691
MVP,2017-03-09,4.8768
MVP,2017-03-10,4.9291
MVP,2017-03-13,4.8968
MVP,2017-03-14,4.9771
MVP,2017-03-15,5.1569
MVP,2017-03-16,5.1007
MVP,2017-03-17,5.1888
MVP,2017-03-20,5.0608
MVP,2017-03-21,5.0527
MVP,2017-03-22,5.0889
MVP,2017-03-23,5.1169
MVP,2017-03-24,5.0129
MVP,2017-03-27,4.9929
MVP,2017-03-28,5.1926
MVP,2017-03-29,5.2326
MVP,2017-03-30,5.2368
MVP,2017-03-31,5.1569
MVP,2017-04-03,5.205
MVP,2017-04-04,5.3167
MVP,2017-04-05,5.2968
MVP,2017-04-06,5.4085
MVP,2017-04-07,5.3885
MVP,2017-04-10,5.3885
MVP,2017-04-11,5.3767
MVP,2017-04-12,5.4766
MVP,2017-04-13,5.4166
MVP,2017-04-18,5.3767
MVP,2017-04-19,5.3524
MVP,2017-04-20,5.2607
MVP,2017-04-21,5.3767
MVP,2017-04-24,5.3167
MVP,2017-04-25,5.3167
MVP,2017-04-26,5.3167
MVP,2017-04-27,5.3087
MVP,2017-04-28,5.3167
MVP,2017-05-02,5.3767
MVP,2017-05-04,5.3567
MVP,2017-05-05,5.2849
MVP,2017-05-08,5.2368
MVP,2017-05-09,5.1369
MVP,2017-05-10,5.1169
MVP,2017-05-11,5.1769
MVP,2017-05-12,5.1807
MVP,2017-05-15,5.1569
MVP,2017-05-16,5.1526
MVP,2017-05-17,5.0927
MVP,2017-05-18,5.1526
MVP,2017-05-19,5.3367
MVP,2017-05-22,5.1526
MVP,2017-05-23,5.1407
MVP,2017-05-24,5.1969
MVP,2017-05-25,5.185
MVP,2017-05-26,5.1488
MVP,2017-05-29,5.2288
MVP,2017-05-30,5.2088
MVP,2017-05-31,5.2725
MVP,2017-06-01,5.1169
