<DATE>,<CLOSE>
2010-12-30,10.44
2010-12-31,11
2011-01-03,11.8
2011-01-04,12.87
2011-01-05,13.08
2011-01-07,13.59
2011-01-10,13.22
2011-01-11,13.4
2011-01-12,13.7
2011-01-13,13.48
2011-01-14,13.12
2011-01-17,12.34
2011-01-18,12.63
2011-01-19,12.76
2011-01-20,12.6
2011-01-21,12.2
2011-01-24,11.85
2011-01-25,12
2011-01-26,12.79
2011-01-27,12.8
2011-01-28,12.47
2011-01-31,12.06
2011-02-01,12
2011-02-02,12
2011-02-03,12.3
2011-02-04,12.1
2011-02-07,12.2
2011-02-08,12.1
2011-02-09,11.95
2011-02-10,11.2
2011-02-11,11.2
2011-02-14,11.21
2011-02-15,10.95
2011-02-16,10.42
2011-02-17,10.9
2011-02-18,10.8
2011-02-21,10.55
2011-02-22,10.25
2011-02-23,10.18
2011-02-24,10.75
2011-02-25,10.92
2011-02-28,10.9
2011-03-01,10.7
2011-03-02,10.8
2011-03-03,10.76
2011-03-04,10.7
2011-03-07,10.48
2011-03-08,10.45
2011-03-09,10.3
2011-03-10,10.23
2011-03-11,10.15
2011-03-14,10.58
2011-03-15,10.36
2011-03-16,10.5
2011-03-17,11.4
2011-03-18,11
2011-03-21,11.21
2011-03-22,11.34
2011-03-23,11.4
2011-03-24,11.29
2011-03-25,11.5
2011-03-28,12.7
2011-03-29,12.7
2011-03-30,12.8
2011-03-31,12.5
2011-04-01,12.65
2011-04-04,12.6
2011-04-05,12.58
2011-04-06,13.12
2011-04-07,12.97
2011-04-08,12.77
2011-04-11,13.07
2011-04-12,12.97
2011-04-13,13.42
2011-04-14,13.2
2011-04-15,13.16
2011-04-18,12.87
2011-04-19,13.04
2011-04-20,12.98
2011-04-21,12.9
2011-04-26,12.96
2011-04-27,12.99
2011-04-28,12.95
2011-04-29,12.94
2011-05-02,12.95
2011-05-04,12.8
2011-05-05,12.49
2011-05-06,12.07
2011-05-09,11.71
2011-05-10,11.94
2011-05-11,12.38
2011-05-12,12.08
2011-05-13,12.24
2011-05-16,12.09
2011-05-17,11.88
2011-05-18,11.5
2011-05-19,11.65
2011-05-20,11.63
2011-05-23,11.08
2011-05-24,11.2
2011-05-25,12.3
2011-05-26,12.9
2011-05-27,12.5
2011-05-30,12.54
2011-05-31,12.53
2011-06-01,12.2
2011-06-02,12.15
2011-06-03,12
2011-06-06,12
2011-06-07,11.98
2011-06-08,11.75
2011-06-09,11.56
2011-06-10,11.5
2011-06-13,11.67
2011-06-14,11.78
2011-06-15,11.48
2011-06-16,11.4
2011-06-17,11.48
2011-06-20,11.35
2011-06-21,11.24
2011-06-22,11.25
2011-06-24,11.1
2011-06-27,10.81
2011-06-28,10.77
2011-06-29,11.23
2011-06-30,11.2
2011-07-01,11.03
2011-07-04,11.04
2011-07-05,10.98
2011-07-06,10.94
2011-07-07,11.16
2011-07-08,11
2011-07-11,10.76
2011-07-12,10.35
2011-07-13,10.47
2011-07-14,10.35
2011-07-15,10.27
2011-07-18,10.2
2011-07-19,10.51
2011-07-20,10.3
2011-07-21,10.21
2011-07-22,10.2
2011-07-25,10.11
2011-07-26,10.13
2011-07-27,10
2011-07-28,10.15
2011-07-29,10
2011-08-01,10.2
2011-08-02,10.01
2011-08-03,10
2011-08-04,10
2011-08-05,9.7
2011-08-08,8.85
2011-08-09,8.5
2011-08-10,8.2
2011-08-11,8.5
2011-08-12,8.65
2011-08-16,8.87
2011-08-17,9.16
2011-08-18,8.24
2011-08-19,8.15
2011-08-22,7.95
2011-08-23,8.19
2011-08-24,8.18
2011-08-25,8.16
2011-08-26,7.94
2011-08-29,8.25
2011-08-30,8.8
2011-08-31,9.39
2011-09-01,9.27
2011-09-02,9.13
2011-09-05,8.36
2011-09-06,8.7
2011-09-07,9.19
2011-09-08,9.14
2011-09-09,9.05
2011-09-12,8.95
2011-09-13,9.03
2011-09-14,9.1
2011-09-15,9.2
2011-09-16,9.2
2011-09-19,9
2011-09-20,9.15
2011-09-21,9.22
2011-09-22,8.97
2011-09-23,8.95
2011-09-26,9.1
2011-09-27,9.22
2011-09-28,9.15
2011-09-29,9.24
2011-09-30,9.25
2011-10-03,9.17
2011-10-04,9.13
2011-10-05,9.15
2011-10-06,9.15
2011-10-07,9.15
2011-10-10,9.14
2011-10-11,9.07
2011-10-12,9
2011-10-13,9.03
2011-10-14,9
2011-10-17,8.8
2011-10-18,8.78
2011-10-19,8.8
2011-10-20,8.8
2011-10-21,8.74
2011-10-24,8.66
2011-10-25,8.75
2011-10-26,8.43
2011-10-27,8.85
2011-10-28,8.82
2011-10-31,9.5
2011-11-02,9.34
2011-11-03,9.53
2011-11-04,9.36
2011-11-07,9.42
2011-11-08,9.41
2011-11-09,9.13
2011-11-10,9.06
2011-11-14,9.1
2011-11-15,8.7
2011-11-16,8.9
2011-11-17,8.77
2011-11-18,8.61
2011-11-21,8.18
2011-11-22,7.9
2011-11-23,8.1
2011-11-24,8
2011-11-25,8.1
2011-11-28,8.12
2011-11-29,8.07
2011-11-30,8
2011-12-01,7.95
2011-12-02,8
2011-12-05,7.96
2011-12-06,8.69
2011-12-07,9.22
2011-12-08,8.87
2011-12-09,8.65
2011-12-12,8.64
2011-12-13,8.6
2011-12-14,8.59
2011-12-15,8.59
2011-12-16,8.55
2011-12-19,8.22
2011-12-20,8.09
2011-12-21,8.09
2011-12-22,8.05
2011-12-23,8.05
2011-12-27,7.98
2011-12-28,8.04
2011-12-29,8.2
2011-12-30,8.26
2012-01-02,8.3
2012-01-03,8.17
2012-01-04,8.14
2012-01-05,8.22
2012-01-09,8.13
2012-01-10,8.3
2012-01-11,8.3
2012-01-12,8.4
2012-01-13,8.4
2012-01-16,8.5
2012-01-17,8.58
2012-01-18,8.75
2012-01-19,9.5
2012-01-20,9
2012-01-23,8.85
2012-01-24,8.95
2012-01-25,8.95
2012-01-26,8.95
2012-01-27,8.95
2012-01-30,9
2012-01-31,8.9
2012-02-01,9
2012-02-02,8.85
2012-02-03,9
2012-02-06,9.15
2012-02-07,9.88
2012-02-08,10.4
2012-02-09,10.4
2012-02-10,10.1
