<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
2018-06-28,26.78,27.276,26.284,27.176
2018-06-29,27.176,27.771,26.284,27.771
2018-07-02,28.168,28.267,27.771,27.771
2018-07-03,27.771,27.771,27.276,27.722
2018-07-04,27.771,27.771,27.771,27.771
2018-07-05,27.771,27.771,27.771,27.771
2018-07-06,28.267,28.267,27.077,27.077
2018-07-09,27.771,27.771,27.771,27.771
2018-07-10,26.78,27.771,25.788,27.771
2018-07-11,27.771,27.771,26.78,27.672
2018-07-12,26.78,27.771,25.986,27.771
2018-07-13,27.276,28.763,27.276,28.763
2018-07-16,28.763,28.763,27.771,27.771
2018-07-17,27.92,28.218,27.127,28.218
2018-07-18,28.168,28.168,27.176,28.168
2018-07-20,28.188,28.188,28.188,28.188
2018-07-23,28.069,28.168,27.276,28.168
2018-07-24,26.79,28.763,26.79,28.763
2018-07-25,28.763,29.358,28.168,29.358
2018-07-26,29.656,29.656,27.97,29.557
2018-07-27,29.557,31.739,28.763,31.739
2018-07-30,31.54,32.731,31.54,32.036
2018-07-31,31.937,31.937,28.763,31.739
2018-08-01,31.739,31.838,31.739,31.838
2018-08-02,32.036,32.036,32.036,32.036
2018-08-03,32.136,32.334,31.739,31.739
2018-08-06,31.739,31.927,31.54,31.828
2018-08-07,31.977,32.711,31.977,32.711
2018-08-08,32.711,34.714,31.739,34.218
2018-08-09,36.202,38.682,34.218,34.318
2018-08-10,34.218,34.218,33.921,34.07
2018-08-13,34.07,34.218,33.227,33.693
2018-08-14,33.822,33.822,33.693,33.722
2018-08-16,33.722,34.218,33.722,33.722
2018-08-17,33.227,33.326,33.227,33.227
2018-08-20,32.929,33.028,32.929,33.028
2018-08-21,33.028,33.524,33.028,33.524
2018-08-22,33.524,33.524,30.35,33.227
2018-08-23,33.028,33.227,33.028,33.028
2018-08-24,33.028,33.058,33.028,33.028
2018-08-27,33.028,33.227,33.028,33.227
2018-08-28,33.127,33.127,33.127,33.127
2018-08-29,33.028,33.227,31.739,33.227
2018-08-30,33.127,33.127,31.987,32.929
2018-08-31,32.086,32.086,30.053,30.152
2018-09-03,29.755,29.755,25.808,25.808
2018-09-04,26.73,26.73,21.84,24.201
2018-09-05,24.796,25.292,23.606,25.193
2018-09-06,25.193,25.193,24.022,24.697
2018-09-07,24.598,24.697,23.705,24.102
2018-09-10,24.102,24.697,23.834,23.834
2018-09-11,23.804,23.804,23.655,23.804
2018-09-12,23.804,23.993,23.804,23.993
2018-09-13,23.993,24.002,23.993,24.002
2018-09-14,24.26,24.26,23.804,23.804
2018-09-17,24.26,24.498,24.26,24.498
2018-09-18,24.498,24.498,23.606,23.606
2018-09-19,24.399,24.399,24.399,24.399
2018-09-20,23.804,23.804,23.626,23.626
2018-09-21,23.626,23.626,23.209,23.209
2018-09-24,23.06,24.151,23.06,23.06
2018-09-25,24.151,24.3,23.308,24.3
2018-09-26,23.804,24.3,23.308,24.3
2018-09-27,24.3,24.3,24.3,24.3
2018-09-28,24.201,24.201,24.201,24.201
2018-10-01,23.407,24.201,23.407,24.201
2018-10-02,23.407,23.407,23.407,23.407
2018-10-03,23.308,23.308,23.308,23.308
2018-10-05,23.308,23.308,22.713,22.713
2018-10-08,22.346,23.011,22.346,23.011
2018-10-09,23.011,23.011,23.011,23.011
2018-10-11,21.92,23.011,21.92,23.011
2018-10-12,23.011,30.618,23.011,27.771
2018-10-15,28.962,30.648,26.333,26.333
2018-10-16,27.077,27.077,25.986,26.631
2018-10-17,26.78,28.069,25.887,26.78
2018-10-18,26.78,27.375,26.284,26.78
2018-10-19,26.978,28.654,26.284,26.631
2018-10-22,27.573,27.573,26.73,26.73
2018-10-23,27.434,27.434,26.532,27.166
2018-10-24,26.869,26.869,25.292,25.292
2018-10-25,25.788,25.788,25.292,25.788
2018-10-26,25.689,25.689,25.689,25.689
2018-10-29,24.994,25.788,24.945,25.788
2018-10-30,25.788,25.788,25.788,25.788
2018-10-31,25.391,27.553,25.391,27.553
2018-11-02,27.553,29.458,27.553,29.061
2018-11-05,29.061,29.061,26.482,27.722
2018-11-06,27.672,27.672,26.78,26.78
2018-11-07,26.78,26.78,26.78,26.78
2018-11-08,26.879,27.672,26.383,26.383
2018-11-09,25.986,26.284,25.986,26.284
2018-11-13,26.284,26.284,25.689,25.689
2018-11-14,26.284,26.78,25.788,25.788
2018-11-15,25.887,26.77,25.708,25.708
2018-11-16,26.68,26.68,25.689,26.284
2018-11-19,26.284,27.276,25.708,26.482
2018-11-20,26.036,26.036,26.036,26.036
2018-11-21,26.829,27.077,26.145,26.869
2018-11-22,26.978,26.978,26.135,26.77
2018-11-26,26.135,26.333,25.986,26.333
2018-11-27,26.76,26.76,26.284,26.284
2018-11-28,26.284,26.284,25.788,25.788
2018-11-29,25.788,25.788,25.708,25.788
2018-11-30,25.708,25.778,24.796,25.778
2018-12-03,24.895,25.788,24.895,25.788
2018-12-04,24.945,27.434,24.895,27.276
2018-12-05,27.375,27.375,26.78,26.78
2018-12-06,27.067,27.067,26.383,27.037
2018-12-07,26.978,26.978,26.78,26.78
2018-12-10,26.383,27.077,26.383,27.077
2018-12-11,27.077,28.763,26.78,27.672
2018-12-12,27.672,27.672,27.672,27.672
2018-12-13,27.276,27.276,27.077,27.077
2018-12-14,27.077,29.725,27.077,27.573
2018-12-17,27.771,27.771,27.771,27.771
2018-12-18,27.771,27.771,27.771,27.771
2018-12-19,27.771,27.771,27.672,27.672
2018-12-20,27.771,27.771,27.176,27.176
2018-12-21,27.771,27.771,27.176,27.474
2018-12-27,27.771,27.771,27.276,27.276
2018-12-28,27.474,27.762,27.375,27.722
2019-01-02,27.722,27.771,27.077,27.276
2019-01-03,27.276,27.771,27.276,27.771
2019-01-04,27.771,27.871,27.276,27.662
2019-01-07,27.762,27.771,27.762,27.771
2019-01-08,27.771,27.771,27.771,27.771
2019-01-09,27.771,27.771,27.771,27.771
2019-01-10,27.771,27.771,27.404,27.404
2019-01-11,27.404,27.771,27.404,27.771
2019-01-14,27.484,27.484,27.484,27.484
2019-01-15,27.762,28.069,27.762,28.069
2019-01-16,28.069,28.962,28.069,28.763
2019-01-17,28.763,28.763,27.573,27.97
2019-01-18,27.97,28.238,27.771,28.238
2019-01-21,28.257,28.257,28.069,28.069
2019-01-22,27.97,27.97,27.97,27.97
2019-01-23,27.781,27.781,27.771,27.771
2019-01-24,27.672,27.672,27.573,27.573
2019-01-25,27.771,27.771,27.771,27.771
2019-01-28,27.771,27.771,27.771,27.771
2019-01-29,27.771,28.267,26.085,26.978
2019-01-30,26.978,26.978,26.968,26.968
2019-01-31,26.978,28.267,26.978,28.267
2019-02-01,28.267,28.267,27.771,27.771
2019-02-04,27.771,27.771,27.375,27.771
2019-02-05,27.771,27.771,27.375,27.375
2019-02-06,27.771,27.771,27.276,27.771
2019-02-07,27.276,27.771,27.276,27.276
2019-02-08,27.276,27.276,27.276,27.276
2019-02-11,27.276,27.672,27.276,27.672
2019-02-12,27.434,27.434,27.434,27.434
2019-02-13,27.771,27.771,27.771,27.771
2019-02-15,27.762,27.762,27.276,27.276
2019-02-18,26.879,26.928,25.788,26.284
2019-02-19,26.284,27.176,25.788,25.788
2019-02-20,26.581,27.057,26.581,26.78
2019-02-21,26.78,26.78,26.482,26.482
2019-02-22,26.532,26.78,26.333,26.333
2019-02-25,26.333,26.333,26.036,26.284
2019-02-26,26.284,26.284,26.284,26.284
2019-02-27,26.135,26.145,26.135,26.145
2019-02-28,26.204,26.77,26.204,26.77
2019-03-01,26.78,26.78,25.49,26.78
2019-03-04,26.78,26.78,26.68,26.68
2019-03-05,26.78,26.78,26.78,26.78
2019-03-06,26.383,26.482,26.006,26.403
2019-03-07,26.284,26.284,26.006,26.006
2019-03-08,26.046,26.046,25.808,25.808
2019-03-11,25.818,26.184,25.689,25.798
2019-03-12,26.184,26.77,26.184,26.77
2019-03-13,25.798,25.798,25.798,25.798
2019-03-15,26.284,26.77,26.284,26.661
2019-03-18,26.284,26.383,25.49,25.788
2019-03-19,25.768,25.788,25.619,25.788
2019-03-20,25.589,25.589,25.49,25.49
2019-03-21,25.5,25.51,25.49,25.49
2019-03-22,25.401,25.738,25.401,25.416
2019-03-25,25.778,25.778,25.391,25.778
2019-03-26,25.689,25.689,25.341,25.689
2019-03-27,25.788,25.887,25.689,25.788
2019-03-28,25.887,26.085,25.887,26.085
2019-03-29,26.284,26.284,26.085,26.085
2019-04-01,26.284,27.375,26.284,26.879
2019-04-02,26.879,27.375,26.284,26.284
2019-04-03,26.284,26.78,26.284,26.78
2019-04-04,26.78,27.077,26.78,27.077
2019-04-05,26.284,26.78,25.193,25.193
2019-04-08,25.788,26.184,25.391,25.391
