<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
2014-08-13,3.6,4.32,3.6,4.32
2014-08-14,5.18,6.21,4.99,6.21
2014-08-18,7.15,7.15,5.7,5.7
2014-08-19,6.18,6.18,5.26,6.1
2014-08-20,5.9,5.9,5.71,5.8
2014-08-21,5.78,6.1,5.78,5.9
2014-08-22,5.83,6.9,5.82,6.01
2014-08-25,6.4,6.4,5.9,6.19
2014-08-26,6.19,6.19,6.19,6.19
2014-08-27,5.95,6.39,5.85,6.39
2014-08-28,6.37,6.37,5.9,6.11
2014-08-29,6.11,6.11,5.8,6.09
2014-09-01,5.9,5.9,5.1,5.1
2014-09-02,5.2,5.2,5.2,5.2
2014-09-03,5.4,5.41,5.4,5.41
2014-09-04,5.45,6.39,5.45,6.39
2014-09-05,6.5,6.6,6.2,6.6
2014-09-08,6.4,6.5,6.27,6.5
2014-09-09,6.2,7.44,6.2,7.1
2014-09-10,7.48,8.9,7.48,8.9
2014-09-11,8.9,8.9,7.12,7.8
2014-09-12,7.9,7.9,6.35,7.1
2014-09-15,6.8,6.8,5.5,6.18
2014-09-16,6.2,7.2,6.2,7.1
2014-09-17,7.1,7.1,7.1,7.1
2014-09-18,6.8,6.8,6,6.01
2014-09-19,6.02,6.05,6.02,6.05
2014-09-22,6.05,6.1,6,6
2014-09-23,6.19,6.19,6.19,6.19
2014-09-24,6.2,6.95,6.2,6.95
2014-09-25,6.9,6.9,6.8,6.8
2014-09-26,6.7,6.7,6.7,6.7
2014-09-29,6.7,6.7,6.7,6.7
2014-09-30,6.68,6.68,6.3,6.3
2014-10-01,6.7,6.7,6.31,6.31
2014-10-02,6.5,7.7,6.5,7.7
2014-10-03,7.8,7.8,7.8,7.8
2014-10-06,7.65,7.65,7.65,7.65
2014-10-07,7.6,7.6,7.2,7.2
2014-10-08,7.2,7.2,7.2,7.2
2014-10-09,7.2,7.2,6.45,6.45
2014-10-13,6.3,6.5,6.21,6.5
2014-10-14,6.6,6.8,6.6,6.8
2014-10-15,6.8,6.9,6.8,6.9
2014-10-17,6.9,6.9,6.9,6.9
2014-10-20,6.95,6.95,6.95,6.95
2014-10-21,6.7,6.7,6.15,6.65
2014-10-23,6.1,6.1,6.1,6.1
2014-10-24,6,6.24,5.91,6.24
2014-10-27,5.9,5.9,5.86,5.86
2014-10-30,5.9,6.2,5.9,6.2
2014-10-31,6.2,6.5,6.2,6.5
2014-11-03,6.7,6.8,6.7,6.8
2014-11-05,6.99,7.02,6.85,6.85
2014-11-06,7.1,7.1,7.1,7.1
2014-11-07,7.2,8.64,6.5,7.3
2014-11-10,7.3,8.6,7.3,8
2014-11-12,8.5,10.5,8.5,10.5
2014-11-13,10.95,13.14,10.93,12.97
2014-11-14,12.99,14.25,12.99,12.99
2014-11-17,13.2,14,11.75,11.75
2014-11-18,11.5,13.4,11.5,12.1
2014-11-19,12.2,12.78,12,12.05
2014-11-20,12.5,12.69,12.1,12.1
2014-11-21,12.1,12.1,12.05,12.05
2014-11-24,12.4,12.95,12.1,12.1
2014-11-25,12.4,12.55,12,12
2014-11-26,12.4,12.55,12.34,12.35
2014-11-27,12.5,12.55,12,12.35
2014-11-28,12.4,12.45,12,12.25
2014-12-01,12.3,12.4,12.26,12.26
2014-12-02,12.35,12.4,12,12.1
2014-12-03,12.05,12.05,11.7,11.7
2014-12-04,11.5,12.2,11.5,12
2014-12-05,12.1,12.1,12.1,12.1
2014-12-08,12.2,12.35,12.15,12.35
2014-12-09,12.35,12.35,12.35,12.35
2014-12-10,12.33,12.7,12.33,12.35
2014-12-11,12.35,12.5,12.2,12.4
2014-12-12,12.4,12.4,12,12.4
2014-12-15,12.4,12.4,12.4,12.4
2014-12-16,12.4,12.4,9,9.61
2014-12-17,9,10.3,9,9
2014-12-18,9,9,8,8
2014-12-19,7.8,7.8,7.5,7.5
2014-12-22,7.51,7.51,7.51,7.51
2014-12-23,7.52,8.6,7.45,7.45
2014-12-29,7.2,7.8,7.1,7.3
2014-12-30,7,8.4,7,7.35
2015-01-02,7.38,7.38,7.3,7.3
2015-01-07,7.7,7.75,7.1,7.1
2015-01-08,7.5,7.5,7.5,7.5
2015-01-09,7.55,7.55,7.55,7.55
2015-01-12,7.59,7.59,7.59,7.59
2015-01-15,7.2,7.4,7.2,7.4
2015-01-19,7.2,7.39,7.2,7.39
2015-01-20,7.5,7.7,7.1,7.1
2015-01-21,7,7.48,7,7
2015-01-22,7,8,7,8
2015-01-23,8.8,10.5,8.8,10.5
2015-01-26,10,10,10,10
2015-01-28,10.65,10.65,9.6,9.6
2015-01-29,10,10,10,10
2015-01-30,10.5,10.5,10.5,10.5
2015-02-04,10,10.8,10,10.75
2015-02-05,10.74,10.74,10.74,10.74
2015-02-06,10.74,10.74,10.74,10.74
2015-02-09,10.75,10.75,10.75,10.75
2015-02-10,10.5,10.5,9.76,10.1
2015-02-11,9.6,9.65,8.93,9.6
2015-02-12,9,9.4,8.65,8.65
2015-02-13,9,9.25,7.3,8.66
2015-02-16,8.3,8.3,6.8,6.8
2015-02-17,7.4,8.85,6.8,6.9
2015-02-18,6.91,7.4,6.91,7.4
