<DATE>,<CLOSE>
2005-09-23,2.5631
2005-09-26,2.5631
2005-09-27,2.6719
2005-09-28,2.73
2005-09-29,2.7443
2005-09-30,2.6865
2005-10-03,2.6574
2005-10-04,2.5776
2005-10-05,2.592
2005-10-06,2.5557
2005-10-07,2.5557
2005-10-10,2.5486
2005-10-11,2.5557
2005-10-12,2.4977
2005-10-13,2.3742
2005-10-14,2.4179
2005-10-17,2.3961
2005-10-18,2.3742
2005-10-19,2.3669
2005-10-20,2.3379
2005-10-21,2.3089
2005-10-24,2.2944
2005-10-25,2.4324
2005-10-26,2.454
2005-10-27,2.3887
2005-10-28,2.425
2005-10-31,2.425
2005-11-02,2.4758
2005-11-03,2.3814
2005-11-04,2.3598
2005-11-07,2.287
2005-11-08,2.3016
2005-11-09,2.3016
2005-11-10,2.287
2005-11-14,2.2507
2005-11-15,2.28
2005-11-16,2.1781
2005-11-17,2.2364
2005-11-18,2.2652
2005-11-21,2.2652
2005-11-22,2.287
2005-11-23,2.287
2005-11-24,2.2436
2005-11-25,2.2217
2005-11-28,2.1855
2005-11-29,2.287
2005-11-30,2.3379
2005-12-01,2.3379
2005-12-02,2.258
2005-12-05,2.258
2005-12-06,2.2217
2005-12-07,2.2507
2005-12-08,2.258
2005-12-09,2.258
2005-12-12,2.2652
2005-12-13,2.28
2005-12-14,2.3379
2005-12-15,2.3669
2005-12-16,2.3814
2005-12-19,2.3814
2005-12-20,2.3961
2005-12-21,2.4106
2005-12-22,2.3887
2005-12-23,2.3961
2005-12-27,2.3814
2005-12-28,2.3452
2005-12-29,2.3452
2005-12-30,2.3306
2006-01-02,2.3306
2006-01-03,2.3742
2006-01-04,2.3961
2006-01-05,2.3814
2006-01-06,2.3452
2006-01-09,2.3379
2006-01-10,2.3089
2006-01-11,2.3162
2006-01-12,2.3162
2006-01-13,2.3162
2006-01-16,2.3162
2006-01-17,2.3162
2006-01-18,2.2944
2006-01-19,2.3162
2006-01-20,2.3598
2006-01-23,2.3379
2006-01-24,2.3452
2006-01-25,2.4179
2006-01-26,2.4106
2006-01-27,2.3961
2006-01-30,2.3524
2006-01-31,2.287
2006-02-01,2.3306
2006-02-02,2.3524
2006-02-03,2.3306
2006-02-06,2.3162
2006-02-07,2.3306
2006-02-08,2.3235
2006-02-09,2.3235
2006-02-10,2.3235
2006-02-13,2.3235
2006-02-14,2.3162
2006-02-15,2.3089
2006-02-16,2.2436
2006-02-17,2.3016
2006-02-20,2.2944
2006-02-21,2.28
2006-02-22,2.287
2006-02-23,2.28
2006-02-24,2.28
2006-02-27,2.287
2006-02-28,2.2071
2006-03-01,2.1927
2006-03-02,2.2507
2006-03-03,2.28
2006-03-06,2.3162
2006-03-07,2.287
2006-03-08,2.28
2006-03-09,2.3089
2006-03-10,2.3089
2006-03-13,2.28
2006-03-14,2.3887
2006-03-15,2.3524
2006-03-16,2.3524
2006-03-17,2.3742
2006-03-20,2.3887
2006-03-21,2.3742
2006-03-22,2.3598
2006-03-23,2.3887
2006-03-24,2.3814
2006-03-27,2.3742
2006-03-28,2.3524
2006-03-29,2.3089
2006-03-30,2.3306
2006-03-31,2.3379
2006-04-03,2.3524
2006-04-04,2.3524
2006-04-05,2.3452
2006-04-06,2.3235
2006-04-07,2.4179
2006-04-10,2.425
2006-04-11,2.4106
2006-04-12,2.5195
2006-04-13,2.6065
2006-04-18,2.6646
2006-04-19,2.6136
2006-04-20,2.6574
2006-04-21,2.5631
2006-04-24,2.5631
2006-04-25,2.5557
2006-04-26,2.5993
2006-04-27,2.5557
2006-04-28,2.6574
2006-05-02,2.6212
2006-05-04,2.6429
2006-05-05,2.6212
2006-05-08,2.6355
2006-05-09,2.6212
2006-05-10,2.5993
2006-05-11,2.7443
2006-05-12,2.7227
2006-05-15,2.6646
2006-05-16,2.7227
2006-05-17,2.6792
2006-05-18,2.6574
2006-05-19,2.6065
2006-05-22,2.4687
2006-05-23,2.5265
2006-05-24,2.4469
2006-05-25,2.4469
2006-05-26,2.4179
2006-05-29,2.4106
2006-05-30,2.4179
2006-05-31,2.5411
2006-06-01,2.534
2006-06-02,2.5776
2006-06-05,2.534
2006-06-06,2.4687
2006-06-07,2.4977
2006-06-08,2.4903
2006-06-09,2.4687
2006-06-12,2.3814
2006-06-13,2.3016
2006-06-14,2.3306
2006-06-16,2.3814
