<TICKER>,<DATE>,<CLOSE>
EVE,2014-11-26,31.8
EVE,2014-11-27,33.36
EVE,2014-11-28,35.28
EVE,2014-12-01,36.9
EVE,2014-12-02,36.3
EVE,2014-12-03,35.4
EVE,2014-12-04,34.74
EVE,2014-12-05,34.14
EVE,2014-12-08,33.24
EVE,2014-12-09,32.58
EVE,2014-12-10,31.2
EVE,2014-12-11,31.62
EVE,2014-12-12,30.24
EVE,2014-12-15,31.02
EVE,2014-12-16,32.28
EVE,2014-12-17,30.06
EVE,2014-12-18,32.34
EVE,2014-12-19,31.56
EVE,2014-12-22,31.2
EVE,2014-12-23,31.5
EVE,2014-12-29,31.56
EVE,2014-12-30,31.5
EVE,2015-01-05,30.96
EVE,2015-01-07,35.7
EVE,2015-01-08,35.64
EVE,2015-01-09,36
EVE,2015-01-12,39.42
EVE,2015-01-13,39.9
EVE,2015-01-14,39.9
EVE,2015-01-15,39
EVE,2015-01-16,39.9
EVE,2015-01-19,42
EVE,2015-01-20,42
EVE,2015-01-21,42.78
EVE,2015-01-22,45
EVE,2015-01-23,43.56
EVE,2015-01-26,45
EVE,2015-01-27,43.74
EVE,2015-01-28,42
EVE,2015-01-29,42
EVE,2015-01-30,49.2
EVE,2015-02-02,46.86
EVE,2015-02-03,42.24
EVE,2015-02-04,42.3
EVE,2015-02-05,42
EVE,2015-02-10,40.56
EVE,2015-02-11,41.04
EVE,2015-02-16,42
EVE,2015-02-17,41.1
EVE,2015-02-18,42
EVE,2015-02-19,42
EVE,2015-02-20,42
EVE,2015-02-23,42
EVE,2015-02-25,42
EVE,2015-02-26,42
EVE,2015-02-27,42
EVE,2015-03-02,42
EVE,2015-03-03,42
EVE,2015-03-04,42
EVE,2015-03-05,43.8
EVE,2015-03-06,42
EVE,2015-03-09,42
EVE,2015-03-10,42
EVE,2015-03-11,42
EVE,2015-03-12,42
EVE,2015-03-13,42
EVE,2015-03-23,37.74
EVE,2015-03-24,37.74
EVE,2015-03-25,37.74
EVE,2015-03-26,34.02
EVE,2015-03-27,34.02
EVE,2015-03-30,34.02
EVE,2015-03-31,30.66
EVE,2015-04-01,30.66
