<DATE>,<CLOSE>
2011-06-14,5.0078
2011-06-15,5.0078
2011-06-16,4.9488
2011-06-17,4.9488
2011-06-20,4.87
2011-06-21,4.87
2011-06-22,4.8406
2011-06-24,4.8504
2011-06-27,4.8602
2011-06-28,4.8602
2011-06-29,4.9192
2011-06-30,4.9291
2011-07-01,4.9094
2011-07-04,4.8799
2011-07-05,4.87
2011-07-06,4.87
2011-07-07,4.8602
2011-07-08,4.8307
2011-07-11,4.8208
2011-07-12,4.811
2011-07-13,4.8208
2011-07-14,4.9192
2011-07-15,4.9192
2011-07-18,4.9192
2011-07-19,4.9192
2011-07-20,4.9192
2011-07-21,4.9192
2011-07-22,4.9192
2011-07-25,4.87
2011-07-26,4.9192
2011-07-27,4.9192
2011-07-28,4.9094
2011-07-29,4.9094
2011-08-01,4.9192
2011-08-02,4.8208
2011-08-03,4.8208
2011-08-04,4.8208
2011-08-05,4.7225
2011-08-08,4.5257
2011-08-09,4.2305
2011-08-10,4.6437
2011-08-11,4.7225
2011-08-12,4.7127
2011-08-16,4.5454
2011-08-17,4.7127
2011-08-18,4.5257
2011-08-19,4.5257
2011-08-22,4.6241
2011-08-24,4.7225
2011-08-25,4.7225
2011-08-26,4.7225
2011-08-31,4.447
2011-09-01,4.3387
2011-09-02,4.1322
2011-09-05,4.5257
2011-09-06,4.4175
2011-09-07,4.1715
2011-09-08,4.3289
2011-09-09,4.142
2011-09-12,4.1026
2011-09-13,4.1322
2011-09-15,3.837
2011-09-16,4.1322
2011-09-19,3.7386
2011-09-20,3.9354
2011-09-21,3.9255
2011-09-22,3.8862
2011-09-23,3.837
2011-09-26,3.9354
2011-09-27,4.083
2011-09-28,4.1322
2011-09-29,4.2305
2011-09-30,4.3289
2011-10-03,4.3289
2011-10-06,4.3289
2011-10-07,4.2797
2011-10-11,4.0141
2011-10-12,4.2207
2011-10-13,4.2797
2011-10-14,4.2797
2011-10-17,4.2404
2011-10-18,4.2797
2011-10-19,4.2699
2011-10-24,4.2503
2011-10-25,4.2601
2011-10-27,4.3289
2011-10-28,4.4076
2011-10-31,4.3387
2011-11-02,4.2995
2011-11-03,4.4273
2011-11-04,4.4273
2011-11-07,4.4175
2011-11-08,4.6241
2011-11-09,4.6733
2011-11-10,4.6241
2011-11-14,4.4273
2011-11-15,4.4273
2011-11-16,4.5257
2011-11-17,4.5257
2011-11-18,4.083
2011-11-22,4.0141
2011-11-23,3.9944
2011-11-25,3.7878
2011-11-28,3.7878
2011-11-29,3.7878
2011-11-30,3.9747
2011-12-01,3.9747
2011-12-02,4.3289
2011-12-05,4.3289
2011-12-06,4.4175
2011-12-07,4.3781
2011-12-08,4.4076
2011-12-09,4.3781
2011-12-12,4.4076
2011-12-13,4.4076
2011-12-14,4.3093
2011-12-15,4.0534
2011-12-16,3.8961
2011-12-19,4.0732
2011-12-20,4.1814
2011-12-21,3.9255
2011-12-22,3.7878
2011-12-23,3.7386
2011-12-27,3.7386
2011-12-28,3.6107
2011-12-29,3.5419
2011-12-30,3.6689
2012-01-02,3.719
2012-01-03,3.6403
2012-01-04,3.5419
2012-01-05,3.5419
2012-01-09,3.4435
2012-01-10,3.2959
2012-01-11,3.2172
2012-01-12,3.4632
2012-01-13,3.3451
2012-01-16,3.4435
2012-01-17,3.4435
2012-01-18,3.4632
2012-01-19,3.5419
2012-01-20,3.6993
2012-01-23,3.6501
2012-01-24,3.6501
2012-01-25,3.7386
2012-01-26,3.8272
2012-01-27,3.8469
2012-01-30,3.8469
2012-01-31,3.9366
2012-02-01,3.7386
2012-02-02,3.8862
2012-02-03,3.7386
2012-02-06,3.778
2012-02-07,3.9354
2012-02-08,4.0141
2012-02-09,4.142
2012-02-10,4.3683
2012-02-13,4.8208
2012-02-14,4.7127
2012-02-15,4.87
2012-02-16,4.87
2012-02-17,4.8307
2012-02-20,4.5454
2012-02-21,4.4864
2012-02-22,4.3585
2012-02-23,4.3486
2012-02-24,4.3486
2012-02-27,4.3387
2012-02-28,4.3387
2012-02-29,4.3585
2012-03-01,4.4766
2012-03-02,4.4962
2012-03-05,4.5946
2012-03-06,4.5847
2012-03-07,4.6635
2012-03-08,4.8208
2012-03-09,4.8406
2012-03-12,4.8406
2012-03-13,4.87
2012-03-14,4.8208
2012-03-15,4.8504
2012-03-16,4.7914
2012-03-19,4.87
2012-03-20,4.8208
2012-03-21,4.8012
2012-03-22,4.87
2012-03-23,4.8406
2012-03-26,4.87
2012-03-27,4.7717
2012-03-28,4.87
2012-03-29,4.7717
2012-03-30,4.7696
2012-04-02,4.6241
2012-04-03,4.3781
2012-04-04,4.3683
2012-04-05,4.2895
2012-04-10,4.2797
2012-04-11,4.2797
2012-04-12,4.1518
2012-04-13,4.4175
2012-04-16,4.1124
2012-04-17,4.0436
2012-04-18,3.9354
2012-04-19,4.1224
2012-04-20,3.9747
2012-04-23,3.8961
2012-04-24,3.8862
2012-04-25,4.0633
2012-04-26,3.9747
2012-04-27,4.2601
2012-04-30,4.135
2012-05-02,4.1322
2012-05-04,4.1814
2012-05-07,3.9551
2012-05-08,4.2109
2012-05-09,4.0338
2012-05-10,3.9255
2012-05-11,3.9551
2012-05-14,3.6698
2012-05-15,3.837
2012-05-16,3.6894
2012-05-17,3.4435
2012-05-18,3.3942
2012-05-21,3.7288
2012-05-22,3.8763
2012-05-23,3.7682
2012-05-24,3.837
2012-05-25,3.7091
2012-05-28,3.6894
2012-05-29,3.778
2012-05-30,3.6796
2012-05-31,3.6392
2012-06-01,3.7386
2012-06-04,3.5911
2012-06-05,3.4111
2012-06-06,3.3218
2012-06-08,3.3254
2012-06-11,3.3254
2012-06-12,3.3844
2012-06-13,3.355
2012-06-14,3.3451
2012-06-15,3.3648
