<TICKER>,<DATE>,<CLOSE>
SCO,2011-03-28,25.6
SCO,2011-03-29,24.8
SCO,2011-03-30,25.52
SCO,2011-03-31,23.92
SCO,2011-04-01,24
SCO,2011-04-04,22.16
SCO,2011-04-05,24
SCO,2011-04-06,24.08
SCO,2011-04-07,23.36
SCO,2011-04-08,24.4
SCO,2011-04-12,28
SCO,2011-04-13,32
SCO,2011-04-14,28.96
SCO,2011-04-15,27.68
SCO,2011-04-18,28
SCO,2011-04-19,32.72
SCO,2011-04-20,32.24
SCO,2011-04-21,32.24
SCO,2011-04-26,31.84
SCO,2011-04-27,32.88
SCO,2011-04-28,32.64
SCO,2011-04-29,32.56
SCO,2011-05-02,33.6
SCO,2011-05-04,32.8
SCO,2011-05-06,31.52
SCO,2011-05-09,30.56
SCO,2011-05-10,33.44
SCO,2011-05-11,34.64
SCO,2011-05-12,34
SCO,2011-05-17,33.2
SCO,2011-05-19,33.2
SCO,2011-05-23,35.2
SCO,2011-05-24,44.8
SCO,2011-05-25,45.6
SCO,2011-05-26,44.4
SCO,2011-05-27,47.28
SCO,2011-05-30,42.88
SCO,2011-05-31,44.48
SCO,2011-06-03,43.6
SCO,2011-06-06,43.2
SCO,2011-06-08,40
SCO,2011-06-09,46.4
SCO,2011-06-10,44
SCO,2011-06-13,46.4
SCO,2011-06-14,43.2
SCO,2011-06-15,44.8
SCO,2011-06-20,44.8
SCO,2011-06-21,44.8
SCO,2011-06-22,44.8
SCO,2011-06-27,44.8
SCO,2011-06-28,44.8
SCO,2011-06-29,44.8
SCO,2011-06-30,44.8
SCO,2011-07-01,42.32
SCO,2011-07-04,42.32
SCO,2011-07-06,40.8
SCO,2011-07-12,40.4
SCO,2011-07-18,38.4
SCO,2011-08-01,38.4
SCO,2011-08-04,36
SCO,2011-08-08,36.08
SCO,2011-08-29,34.64
SCO,2011-09-27,29.04
SCO,2011-09-28,34.8
SCO,2011-09-29,34.8
SCO,2011-09-30,40.4
SCO,2011-10-04,36.8
SCO,2011-10-05,35.2
SCO,2011-10-25,33.68
SCO,2011-10-26,32.4
SCO,2011-10-28,38.4
SCO,2011-10-31,37.6
SCO,2011-11-02,37.68
SCO,2011-11-03,38.4
SCO,2011-11-07,36.8
SCO,2011-11-18,34.4
SCO,2011-11-21,33.28
SCO,2011-11-23,33.28
SCO,2011-11-25,31.6
SCO,2011-12-08,30.4
SCO,2011-12-29,34.4
SCO,2011-12-30,37.2
