<TICKER>,<DATE>,<CLOSE>
ATS,1997-06-05,75
ATS,1997-06-06,70
ATS,1997-06-09,72
ATS,1997-06-10,70
ATS,1997-06-11,72
ATS,1997-06-12,79
ATS,1997-06-13,79
ATS,1997-06-16,77
ATS,1997-06-17,74
ATS,1997-06-18,70
ATS,1997-06-19,70
ATS,1997-06-20,72
ATS,1997-06-23,65
ATS,1997-06-24,64.5
ATS,1997-06-25,65
ATS,1997-06-26,62
ATS,1997-06-27,62
ATS,1997-06-30,63
ATS,1997-07-01,62
ATS,1997-07-02,62
ATS,1997-07-03,61
ATS,1997-07-04,65
ATS,1997-07-07,67
ATS,1997-07-08,67
ATS,1997-07-09,70
ATS,1997-07-10,72
ATS,1997-07-11,68.5
ATS,1997-07-14,62
ATS,1997-07-15,63
ATS,1997-07-16,64.5
ATS,1997-07-17,63
ATS,1997-07-18,65
ATS,1997-07-21,62.5
ATS,1997-07-22,63.5
ATS,1997-07-23,63.5
ATS,1997-07-24,62
ATS,1997-07-25,61
ATS,1997-07-28,59
ATS,1997-07-29,61
ATS,1997-07-30,63
ATS,1997-07-31,63.5
ATS,1997-08-01,62.5
ATS,1997-08-04,63.5
ATS,1997-08-05,62
ATS,1997-08-06,63.5
ATS,1997-08-07,63.5
ATS,1997-08-08,65
ATS,1997-08-11,65
ATS,1997-08-12,64
ATS,1997-08-13,64
ATS,1997-08-14,63
ATS,1997-08-18,59
ATS,1997-08-19,60
ATS,1997-08-20,62
ATS,1997-08-21,62.5
ATS,1997-08-22,61
ATS,1997-08-25,62
ATS,1997-08-26,62
ATS,1997-08-27,63.5
ATS,1997-08-28,65
ATS,1997-08-29,68.5
ATS,1997-09-01,66
ATS,1997-09-02,65
ATS,1997-09-03,66
ATS,1997-09-04,68
ATS,1997-09-05,67
ATS,1997-09-08,69
ATS,1997-09-09,70
ATS,1997-09-10,70
ATS,1997-09-11,69
ATS,1997-09-12,69
ATS,1997-09-15,68
ATS,1997-09-16,69
ATS,1997-09-17,67
ATS,1997-09-18,67
ATS,1997-09-19,67
ATS,1997-09-22,68
ATS,1997-09-23,67.5
ATS,1997-09-24,65.5
ATS,1997-09-25,65
ATS,1997-09-26,63.5
ATS,1997-09-29,63
ATS,1997-09-30,63
ATS,1997-10-01,62.5
ATS,1997-10-02,63
ATS,1997-10-03,61
ATS,1997-10-06,60.5
ATS,1997-10-07,61
ATS,1997-10-08,63
ATS,1997-10-09,62
ATS,1997-10-10,61
ATS,1997-10-13,63.5
ATS,1997-10-14,63.5
ATS,1997-10-15,62
ATS,1997-10-16,62
ATS,1997-10-17,61
ATS,1997-10-20,64.5
ATS,1997-10-21,64.5
ATS,1997-10-22,63.5
ATS,1997-10-23,63
ATS,1997-10-24,61.5
ATS,1997-10-27,60
ATS,1997-10-28,54
ATS,1997-10-29,56.5
ATS,1997-10-30,54.5
ATS,1997-10-31,52
ATS,1997-11-03,55
ATS,1997-11-04,55
ATS,1997-11-05,56
ATS,1997-11-06,54
ATS,1997-11-07,53
ATS,1997-11-12,52
ATS,1997-11-13,50.5
ATS,1997-11-14,51.5
ATS,1997-11-17,54.5
