<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
1997-06-12,1.1,1.1,1.1,1.1
1997-06-13,1.13,1.13,1.13,1.13
1997-06-16,1.11,1.11,1.11,1.11
1997-06-17,1,1,1,1
1997-06-18,0.98,0.98,0.98,0.98
1997-06-19,0.94,0.94,0.94,0.94
1997-06-20,0.96,0.96,0.96,0.96
1997-06-23,0.94,0.94,0.94,0.94
1997-06-24,0.92,0.92,0.92,0.92
1997-06-25,0.92,0.92,0.92,0.92
1997-06-26,0.89,0.89,0.89,0.89
1997-06-27,0.9,0.9,0.9,0.9
1997-06-30,0.92,0.92,0.92,0.92
1997-07-01,0.9,0.9,0.9,0.9
1997-07-02,0.87,0.87,0.87,0.87
1997-07-03,0.87,0.88,0.87,0.88
1997-07-04,0.87,0.87,0.87,0.87
1997-07-07,0.86,0.86,0.85,0.85
1997-07-08,0.84,0.85,0.84,0.85
1997-07-09,0.86,0.86,0.86,0.86
1997-07-10,0.86,0.86,0.84,0.84
1997-07-11,0.84,0.84,0.79,0.79
1997-07-14,0.76,0.76,0.72,0.73
1997-07-15,0.68,0.73,0.68,0.72
1997-07-16,0.7,0.72,0.7,0.72
1997-07-17,0.7,0.71,0.7,0.71
1997-07-18,0.69,0.69,0.68,0.69
1997-07-21,0.68,0.68,0.68,0.68
1997-07-22,0.69,0.7,0.68,0.69
1997-07-23,0.7,0.71,0.7,0.7
1997-07-24,0.71,0.71,0.71,0.71
1997-07-25,0.71,0.71,0.7,0.7
1997-07-28,0.72,0.76,0.72,0.73
1997-07-29,0.73,0.77,0.73,0.76
1997-07-30,0.77,0.79,0.77,0.79
1997-07-31,0.79,0.8,0.79,0.79
1997-08-01,0.79,0.81,0.79,0.79
1997-08-04,0.81,0.81,0.8,0.8
1997-08-05,0.81,0.83,0.81,0.83
1997-08-06,0.82,0.82,0.8,0.8
1997-08-07,0.83,0.88,0.83,0.88
1997-08-08,0.88,0.9,0.88,0.89
1997-08-11,0.9,0.9,0.89,0.89
1997-08-12,0.89,0.92,0.89,0.92
1997-08-13,0.9,0.9,0.9,0.9
1997-08-14,0.89,0.89,0.88,0.89
1997-08-18,0.88,0.88,0.85,0.88
1997-08-19,0.88,0.9,0.88,0.9
1997-08-20,0.88,0.89,0.88,0.88
1997-08-21,0.87,0.87,0.85,0.85
1997-08-22,0.86,0.86,0.85,0.86
1997-08-25,0.86,0.86,0.85,0.85
1997-08-26,0.85,0.85,0.85,0.85
1997-08-27,0.85,0.85,0.85,0.85
1997-08-28,0.85,0.85,0.85,0.85
1997-08-29,0.86,0.86,0.84,0.84
1997-09-01,0.84,0.84,0.83,0.83
1997-09-02,0.84,0.85,0.84,0.84
1997-09-03,0.85,0.86,0.85,0.86
1997-09-04,0.85,0.86,0.85,0.86
1997-09-05,0.86,0.89,0.86,0.89
1997-09-08,0.89,0.89,0.88,0.89
1997-09-09,0.89,0.91,0.89,0.91
1997-09-10,0.91,0.92,0.91,0.92
1997-09-11,0.91,0.93,0.9,0.91
1997-09-12,0.93,0.93,0.91,0.91
1997-09-15,0.93,0.93,0.93,0.93
1997-09-16,0.93,0.93,0.9,0.9
1997-09-17,0.94,0.94,0.89,0.9
1997-09-18,0.9,0.91,0.9,0.91
1997-09-19,0.9,0.92,0.9,0.92
1997-09-22,0.92,0.94,0.91,0.94
1997-09-23,0.94,0.96,0.92,0.96
1997-09-24,0.94,0.96,0.94,0.94
1997-09-25,0.94,0.94,0.92,0.93
1997-09-26,0.9,0.93,0.9,0.93
1997-09-29,0.88,0.9,0.88,0.9
1997-09-30,0.87,0.89,0.87,0.89
1997-10-01,0.87,0.88,0.87,0.88
1997-10-02,0.87,0.88,0.87,0.88
1997-10-03,0.86,0.86,0.85,0.86
1997-10-06,0.86,0.86,0.86,0.86
1997-10-07,0.86,0.87,0.86,0.86
1997-10-08,0.87,0.88,0.87,0.88
1997-10-09,0.88,0.88,0.85,0.88
