<TICKER>,<DATE>,<CLOSE>
AWB,1998-06-01,45.3
AWB,1998-06-02,40.8
AWB,1998-06-03,36.7
AWB,1998-06-04,40.4
AWB,1998-06-05,36.7
AWB,1998-06-08,38.3
AWB,1998-06-09,36.7
AWB,1998-06-10,33.9
AWB,1998-06-15,30.6
AWB,1998-06-16,27.7
AWB,1998-06-17,29.8
AWB,1998-06-18,31.4
AWB,1998-06-19,33.5
AWB,1998-06-22,35.1
AWB,1998-06-23,35.1
AWB,1998-06-24,33.5
AWB,1998-06-25,34.3
AWB,1998-06-26,33.5
AWB,1998-06-29,33
AWB,1998-06-30,33.5
AWB,1998-07-01,35.1
AWB,1998-07-02,35.1
AWB,1998-07-03,35.1
AWB,1998-07-06,33.5
AWB,1998-07-07,32.6
AWB,1998-07-08,32.6
AWB,1998-07-09,34.3
AWB,1998-07-10,32.6
AWB,1998-07-13,34.3
AWB,1998-07-14,35.5
AWB,1998-07-15,35.1
AWB,1998-07-16,33.9
AWB,1998-07-17,33.5
AWB,1998-07-20,35.9
AWB,1998-07-21,35.9
AWB,1998-07-22,36.3
AWB,1998-07-23,35.9
AWB,1998-07-24,37.5
AWB,1998-07-27,36.7
AWB,1998-07-28,36.7
AWB,1998-07-29,35.9
AWB,1998-07-30,36.7
AWB,1998-07-31,38.8
AWB,1998-08-03,37.9
AWB,1998-08-04,39.2
AWB,1998-08-05,35.5
AWB,1998-08-06,35.1
AWB,1998-08-07,33.5
AWB,1998-08-10,33.9
AWB,1998-08-11,30.6
AWB,1998-08-12,31
AWB,1998-08-13,30.6
AWB,1998-08-14,28.1
AWB,1998-08-17,29.4
AWB,1998-08-18,29
AWB,1998-08-19,30.2
AWB,1998-08-20,31.4
AWB,1998-08-21,29.4
AWB,1998-08-24,29.4
AWB,1998-08-25,30.2
AWB,1998-08-26,29.4
AWB,1998-08-27,27.7
AWB,1998-08-28,25.3
AWB,1998-08-31,22.8
AWB,1998-09-01,21.2
AWB,1998-09-02,23.3
AWB,1998-09-03,22.8
AWB,1998-09-04,21.6
AWB,1998-09-07,22
AWB,1998-09-08,22.8
AWB,1998-09-09,24.1
AWB,1998-09-10,23.3
AWB,1998-09-11,22.8
AWB,1998-09-14,24.1
AWB,1998-09-15,25.3
AWB,1998-09-16,24.5
AWB,1998-09-17,23.3
AWB,1998-09-18,22
AWB,1998-09-21,20.8
AWB,1998-09-22,22.8
AWB,1998-09-23,22.8
AWB,1998-09-24,23.7
AWB,1998-09-25,22
AWB,1998-09-28,22.8
AWB,1998-09-29,22
AWB,1998-09-30,22
AWB,1998-10-01,20.8
AWB,1998-10-02,20.4
AWB,1998-10-05,20
AWB,1998-10-06,18.8
AWB,1998-10-07,20.4
AWB,1998-10-08,19.6
AWB,1998-10-09,19.2
AWB,1998-10-12,20.4
AWB,1998-10-13,20.4
AWB,1998-10-14,20.4
AWB,1998-10-15,21.2
AWB,1998-10-16,22.4
AWB,1998-10-19,22.4
AWB,1998-10-20,22.4
AWB,1998-10-21,22.4
AWB,1998-10-22,24.1
AWB,1998-10-23,25.7
AWB,1998-10-26,25.7
AWB,1998-10-27,28.1
AWB,1998-10-28,26.9
AWB,1998-10-29,26.5
AWB,1998-10-30,27.7
AWB,1998-11-02,28.1
AWB,1998-11-03,29.8
AWB,1998-11-04,28.6
AWB,1998-11-05,28.6
AWB,1998-11-06,28.6
AWB,1998-11-09,27.7
AWB,1998-11-10,27.7
AWB,1998-11-12,27.7
AWB,1998-11-13,29
AWB,1998-11-16,29.8
AWB,1998-11-17,31
AWB,1998-11-18,31
AWB,1998-11-19,31.4
AWB,1998-11-20,31.4
AWB,1998-11-23,33.5
AWB,1998-11-24,36.7
AWB,1998-11-25,36.3
AWB,1998-11-26,36.7
AWB,1998-11-27,38.3
AWB,1998-11-30,37.5
AWB,1998-12-01,35.9
AWB,1998-12-02,36.7
AWB,1998-12-03,36.7
AWB,1998-12-04,36.7
AWB,1998-12-07,39.2
AWB,1998-12-08,40.4
AWB,1998-12-09,39.6
AWB,1998-12-10,38.8
AWB,1998-12-11,38.8
AWB,1998-12-14,38.8
AWB,1998-12-15,40.8
AWB,1998-12-16,40.8
AWB,1998-12-17,38.3
AWB,1998-12-18,37.1
AWB,1998-12-21,34.7
AWB,1998-12-22,37.1
AWB,1998-12-23,36.3
AWB,1998-12-28,35.5
AWB,1998-12-29,34.3
AWB,1998-12-30,32.6
AWB,1998-12-31,31
AWB,1999-01-04,30.2
AWB,1999-01-05,31.8
AWB,1999-01-06,33
AWB,1999-01-07,31.4
AWB,1999-01-08,30.6
AWB,1999-01-11,30.6
AWB,1999-01-12,30.6
AWB,1999-01-13,30.6
AWB,1999-01-14,28.1
AWB,1999-01-15,27.7
AWB,1999-01-18,29.8
AWB,1999-01-19,29
AWB,1999-01-20,29
AWB,1999-01-21,29.8
AWB,1999-01-22,29.8
AWB,1999-01-25,26.9
AWB,1999-01-26,27.7
AWB,1999-01-27,28.6
AWB,1999-01-28,29.4
AWB,1999-01-29,30.2
AWB,1999-02-01,31
AWB,1999-02-02,29.8
AWB,1999-02-03,27.7
AWB,1999-02-04,28.6
AWB,1999-02-05,28.6
AWB,1999-02-08,28.6
AWB,1999-02-09,27.7
AWB,1999-02-10,26.9
AWB,1999-02-11,27.3
AWB,1999-02-12,27.3
AWB,1999-02-15,27.7
AWB,1999-02-16,27.3
AWB,1999-02-17,27.7
AWB,1999-02-18,27.3
AWB,1999-02-19,27.7
AWB,1999-02-22,27.7
AWB,1999-02-23,28.1
AWB,1999-02-24,28.6
AWB,1999-02-25,28.6
AWB,1999-02-26,25.7
AWB,1999-03-01,26.5
AWB,1999-03-02,27.3
AWB,1999-03-03,28.1
AWB,1999-03-04,27.7
AWB,1999-03-05,29.4
AWB,1999-03-08,31.8
AWB,1999-03-09,31.8
AWB,1999-03-10,31.4
AWB,1999-03-11,30.6
AWB,1999-03-12,29.8
AWB,1999-03-15,28.1
AWB,1999-03-16,28.6
AWB,1999-03-17,27.7
AWB,1999-03-18,26.9
AWB,1999-03-19,27.7
AWB,1999-03-22,28.1
AWB,1999-03-23,26.9
AWB,1999-03-24,26.1
AWB,1999-03-25,25.7
AWB,1999-03-26,25.7
AWB,1999-03-29,25.7
AWB,1999-03-30,26.5
AWB,1999-03-31,26.5
AWB,1999-04-01,26.5
AWB,1999-04-06,26.9
AWB,1999-04-07,27.7
AWB,1999-04-08,26.9
AWB,1999-04-09,26.1
AWB,1999-04-12,26.1
AWB,1999-04-13,26.5
AWB,1999-04-14,26.9
AWB,1999-04-15,26.1
AWB,1999-04-16,26.1
AWB,1999-04-19,25.7
AWB,1999-04-20,26.1
AWB,1999-04-21,25.3
AWB,1999-04-22,25.7
AWB,1999-04-23,25.7
AWB,1999-04-26,25.7
AWB,1999-04-27,26.1
AWB,1999-04-28,26.9
AWB,1999-04-29,29.4
AWB,1999-04-30,29.4
AWB,1999-05-04,30.6
AWB,1999-05-05,30.6
AWB,1999-05-06,28.6
AWB,1999-05-07,28.6
AWB,1999-05-10,27.7
AWB,1999-05-11,28.6
AWB,1999-05-12,29
AWB,1999-05-13,29
AWB,1999-05-14,28.1
AWB,1999-05-17,26.9
AWB,1999-05-18,26.9
AWB,1999-05-19,26.9
AWB,1999-05-20,28.1
AWB,1999-05-21,27.3
AWB,1999-05-24,26.5
AWB,1999-05-25,26.5
AWB,1999-05-26,26.5
AWB,1999-05-27,27.3
AWB,1999-05-28,26.9
AWB,1999-05-31,27.3
AWB,1999-06-01,27.3
AWB,1999-06-02,27.7
AWB,1999-06-07,29
AWB,1999-06-08,29
AWB,1999-06-09,28.6
AWB,1999-06-10,28.6
AWB,1999-06-11,28.6
AWB,1999-06-14,28.1
AWB,1999-06-15,27.7
AWB,1999-06-16,27.3
AWB,1999-06-17,27.3
AWB,1999-06-18,28.1
AWB,1999-06-21,29
AWB,1999-06-22,29.4
AWB,1999-06-23,28.6
AWB,1999-06-24,28.6
AWB,1999-06-25,28.6
AWB,1999-06-28,29.4
AWB,1999-06-29,32.2
AWB,1999-06-30,33
AWB,1999-07-01,32.6
AWB,1999-07-02,31.8
AWB,1999-07-05,30.2
AWB,1999-07-06,30.2
AWB,1999-07-07,31.8
AWB,1999-07-08,32.6
AWB,1999-07-09,31.4
AWB,1999-07-12,32.6
AWB,1999-07-13,31.8
AWB,1999-07-14,31.8
AWB,1999-07-15,31
AWB,1999-07-16,31.4
AWB,1999-07-19,31.4
AWB,1999-07-20,31.4
AWB,1999-07-21,29.8
AWB,1999-07-22,29.8
AWB,1999-07-23,29.4
AWB,1999-07-26,29.8
AWB,1999-07-27,28.6
AWB,1999-07-28,29.4
AWB,1999-07-29,29
AWB,1999-07-30,29
AWB,1999-08-02,28.1
AWB,1999-08-03,28.6
AWB,1999-08-04,28.1
AWB,1999-08-05,27.7
AWB,1999-08-06,27.7
AWB,1999-08-09,27.3
AWB,1999-08-10,27.3
AWB,1999-08-11,27.7
AWB,1999-08-12,27.7
AWB,1999-08-13,27.3
AWB,1999-08-16,27.7
AWB,1999-08-17,28.6
AWB,1999-08-18,28.1
AWB,1999-08-19,27.7
AWB,1999-08-20,27.7
AWB,1999-08-23,28.6
AWB,1999-08-24,28.6
AWB,1999-08-25,28.1
AWB,1999-08-26,27.7
AWB,1999-08-27,28.1
AWB,1999-08-30,28.6
AWB,1999-08-31,29
AWB,1999-09-01,28.6
AWB,1999-09-02,27.7
AWB,1999-09-03,27.7
AWB,1999-09-06,27.3
AWB,1999-09-07,27.7
AWB,1999-09-08,27.3
AWB,1999-09-09,26.9
AWB,1999-09-10,26.1
AWB,1999-09-13,26.9
AWB,1999-09-14,26.9
AWB,1999-09-15,26.1
AWB,1999-09-16,24.9
AWB,1999-09-17,25.3
