<TICKER>,<DATE>,<CLOSE>
LPP,2001-05-16,41.607
LPP,2001-05-17,41.521
LPP,2001-05-18,40.74
LPP,2001-05-24,41.607
LPP,2001-05-25,41.954
LPP,2001-05-29,41.868
LPP,2001-05-30,41.693
LPP,2001-05-31,41.693
LPP,2001-06-01,41.261
LPP,2001-06-04,40.74
LPP,2001-06-05,40.74
LPP,2001-06-06,41.693
LPP,2001-06-07,41.693
LPP,2001-06-08,41.868
LPP,2001-06-11,41.868
LPP,2001-06-12,41.954
LPP,2001-06-15,42.042
LPP,2001-06-18,42.042
LPP,2001-06-21,41.175
LPP,2001-06-22,41.607
LPP,2001-06-25,41.607
LPP,2001-06-26,41.175
LPP,2001-06-28,41.954
LPP,2001-06-29,42.476
LPP,2001-07-02,41.693
LPP,2001-07-03,41.954
LPP,2001-07-04,42.127
LPP,2001-07-05,42.042
LPP,2001-07-06,42.476
LPP,2001-07-09,42.561
LPP,2001-07-10,42.476
LPP,2001-07-11,42.476
LPP,2001-07-12,42.648
LPP,2001-07-13,42.476
LPP,2001-07-16,42.736
LPP,2001-07-17,42.736
LPP,2001-07-18,42.995
LPP,2001-07-19,43.255
LPP,2001-07-20,43.342
LPP,2001-07-23,44.381
LPP,2001-07-24,44.641
LPP,2001-07-25,45.074
LPP,2001-07-27,44.989
LPP,2001-07-30,45.074
LPP,2001-07-31,44.728
LPP,2001-08-01,44.728
LPP,2001-08-02,45.509
LPP,2001-08-03,45.509
LPP,2001-08-06,45.421
LPP,2001-08-07,44.641
LPP,2001-08-08,43.082
LPP,2001-08-09,44.903
LPP,2001-08-10,44.208
LPP,2001-08-13,44.121
LPP,2001-08-14,44.468
LPP,2001-08-16,44.381
LPP,2001-08-17,44.296
LPP,2001-08-20,44.641
LPP,2001-08-21,44.641
LPP,2001-08-22,44.208
LPP,2001-08-23,44.989
LPP,2001-08-24,44.121
LPP,2001-08-27,44.554
LPP,2001-08-28,44.554
LPP,2001-08-29,45.074
LPP,2001-08-30,44.035
LPP,2001-08-31,43.775
LPP,2001-09-03,43.428
LPP,2001-09-04,44.035
LPP,2001-09-06,43.428
LPP,2001-09-07,43.428
LPP,2001-09-10,43.775
LPP,2001-09-12,43.342
LPP,2001-09-13,43.688
LPP,2001-09-17,43.688
LPP,2001-09-18,42.476
LPP,2001-09-19,42.476
