<DATE>,<CLOSE>
2012-06-11,0.3
2012-06-12,0.2
2012-06-13,0.21
2012-06-14,0.25
2012-06-15,0.25
2012-06-18,0.23
2012-06-19,0.25
2012-06-20,0.25
2012-06-21,0.26
2012-06-22,0.26
2012-06-25,0.26
2012-06-26,0.25
2012-06-27,0.24
2012-06-28,0.25
2012-06-29,0.25
2012-07-02,0.24
2012-07-03,0.24
2012-07-04,0.24
2012-07-05,0.24
2012-07-06,0.23
2012-07-09,0.23
2012-07-10,0.23
2012-07-11,0.24
2012-07-12,0.24
2012-07-17,0.23
2012-07-18,0.23
2012-07-25,0.24
2012-07-26,0.23
2012-07-31,0.23
2012-08-03,0.23
2012-08-07,0.22
2012-08-08,0.21
2012-08-09,0.21
2012-08-10,0.2
2012-08-13,0.24
2012-08-14,0.28
2012-08-16,0.3
2012-08-17,0.31
2012-08-20,0.34
2012-08-21,0.32
2012-08-22,0.32
2012-08-23,0.33
2012-08-24,0.32
2012-08-27,0.32
2012-08-28,0.33
2012-08-29,0.33
2012-08-30,0.34
2012-08-31,0.37
2012-09-03,0.41
2012-09-04,0.41
2012-09-05,0.37
2012-09-06,0.4
2012-09-07,0.41
2012-09-10,0.4
2012-09-11,0.39
2012-09-13,0.38
2012-09-14,0.39
2012-09-19,0.38
2012-09-20,0.38
2012-09-21,0.39
2012-09-24,0.41
2012-09-25,0.42
2012-09-26,0.43
2012-09-27,0.42
2012-10-01,0.4
2012-10-02,0.41
2012-10-03,0.42
2012-10-04,0.52
2012-10-05,0.5
2012-10-08,0.58
2012-10-09,0.59
2012-10-10,0.59
2012-10-11,0.64
2012-10-12,0.74
2012-10-15,0.77
2012-10-16,0.75
2012-10-17,0.84
2012-10-18,0.9
2012-10-19,0.86
2012-10-22,0.86
2012-10-23,0.76
2012-10-24,0.75
2012-10-25,0.8
2012-10-26,0.8
2012-10-29,0.79
2012-10-30,0.79
2012-10-31,0.79
2012-11-02,0.88
2012-11-05,0.88
2012-11-06,0.85
2012-11-07,0.84
2012-11-08,0.87
2012-11-09,0.86
2012-11-12,0.84
2012-11-13,0.86
2012-11-14,0.8
2012-11-15,0.82
2012-11-16,0.84
2012-11-19,0.7
2012-11-20,0.69
2012-11-21,0.65
2012-11-22,0.64
2012-11-23,0.65
2012-11-26,0.66
2012-11-27,0.61
2012-11-28,0.5
2012-11-29,0.53
2012-11-30,0.7
2012-12-03,0.7
2012-12-04,0.68
2012-12-05,0.7
2012-12-06,0.71
2012-12-07,0.71
2012-12-10,0.66
2012-12-11,0.68
2012-12-12,0.69
2012-12-13,0.69
2012-12-14,0.62
2012-12-17,0.65
2012-12-18,0.62
2012-12-19,0.54
2012-12-20,0.55
2012-12-21,0.6
2012-12-27,0.68
2012-12-28,0.69
2013-01-02,0.64
2013-01-03,0.6
2013-01-04,0.6
2013-01-07,0.57
2013-01-08,0.64
2013-01-09,0.59
2013-01-10,0.75
2013-01-11,0.72
2013-01-14,0.67
2013-01-15,0.7
2013-01-16,0.7
2013-01-17,0.69
2013-01-18,0.74
2013-01-21,0.77
2013-01-22,0.72
2013-01-23,0.73
2013-01-24,0.7
2013-01-25,0.7
2013-01-28,0.68
2013-01-29,0.69
2013-01-30,0.68
2013-01-31,0.7
2013-02-01,0.71
2013-02-04,0.71
2013-02-05,0.69
2013-02-06,0.68
2013-02-07,0.69
2013-02-08,0.69
2013-02-11,0.69
2013-02-12,0.68
2013-02-13,0.71
2013-02-14,0.74
2013-02-15,0.7
2013-02-18,0.72
2013-02-19,0.71
2013-02-20,0.68
2013-02-21,0.68
2013-02-22,0.68
2013-02-25,0.69
2013-02-26,0.68
2013-02-27,0.67
2013-02-28,0.73
2013-03-01,0.74
2013-03-04,0.73
2013-03-05,0.73
2013-03-06,0.72
2013-03-07,0.69
2013-03-08,0.69
2013-03-11,0.68
2013-03-12,0.71
2013-03-13,0.71
2013-03-14,0.7
2013-03-15,0.69
2013-03-18,0.69
2013-03-19,0.76
2013-03-20,0.74
2013-03-21,0.75
2013-03-22,0.82
2013-03-25,0.71
2013-03-26,0.72
2013-03-27,0.73
2013-03-28,0.73
2013-04-02,0.72
2013-04-03,0.71
2013-04-04,0.72
2013-04-05,0.71
2013-04-08,0.74
2013-04-09,0.73
2013-04-10,0.69
2013-04-11,0.72
2013-04-12,0.69
2013-04-15,0.68
2013-04-17,0.67
2013-04-18,0.67
2013-04-19,0.65
