<TICKER>,<DATE>,<CLOSE>
AMB,2005-06-22,5.1661
AMB,2005-06-23,4.9958
AMB,2005-06-24,4.9674
AMB,2005-06-27,4.9958
AMB,2005-06-28,5.0525
AMB,2005-06-29,5.0808
AMB,2005-06-30,5.0525
AMB,2005-07-01,5.2173
AMB,2005-07-04,5.2173
AMB,2005-07-05,5.3023
AMB,2005-07-06,5.3023
AMB,2005-07-07,5.3023
AMB,2005-07-08,5.3023
AMB,2005-07-11,5.2173
AMB,2005-07-12,5.2173
AMB,2005-07-13,5.2456
AMB,2005-07-14,5.2739
AMB,2005-07-15,5.3023
AMB,2005-07-18,5.3023
AMB,2005-07-19,5.2739
AMB,2005-07-20,5.3023
AMB,2005-07-21,5.3592
AMB,2005-07-22,5.3023
AMB,2005-07-25,5.3307
AMB,2005-07-26,5.3023
AMB,2005-07-27,5.3875
AMB,2005-07-28,5.3023
AMB,2005-07-29,5.3307
AMB,2005-08-01,5.3023
AMB,2005-08-02,5.3307
AMB,2005-08-03,5.3592
AMB,2005-08-04,5.3307
AMB,2005-08-05,5.3592
AMB,2005-08-08,5.3592
AMB,2005-08-09,5.3023
AMB,2005-08-10,5.3023
AMB,2005-08-11,5.3023
AMB,2005-08-12,5.3023
AMB,2005-08-16,5.3307
AMB,2005-08-17,5.4669
AMB,2005-08-18,5.5522
AMB,2005-08-19,5.6941
AMB,2005-08-22,6.2219
AMB,2005-08-23,5.9665
AMB,2005-08-24,5.887
AMB,2005-08-25,5.9154
AMB,2005-08-26,5.8587
AMB,2005-08-29,5.8303
AMB,2005-08-30,5.887
AMB,2005-08-31,5.8303
AMB,2005-09-01,5.8587
AMB,2005-09-02,5.7168
AMB,2005-09-05,5.887
AMB,2005-09-06,5.6941
AMB,2005-09-07,5.8587
AMB,2005-09-08,5.8303
AMB,2005-09-09,5.8019
AMB,2005-09-12,5.887
AMB,2005-09-13,5.8587
AMB,2005-09-14,5.887
AMB,2005-09-15,5.887
AMB,2005-09-16,5.887
AMB,2005-09-19,5.9949
AMB,2005-09-20,5.9439
AMB,2005-09-21,5.9154
AMB,2005-09-22,5.887
AMB,2005-09-23,5.8303
AMB,2005-09-26,5.887
AMB,2005-09-27,5.6941
AMB,2005-09-28,5.6655
AMB,2005-09-29,5.609
AMB,2005-09-30,5.6372
AMB,2005-10-03,5.609
AMB,2005-10-04,5.5522
AMB,2005-10-05,5.5522
AMB,2005-10-06,5.4953
AMB,2005-10-07,5.4443
AMB,2005-10-10,5.4953
AMB,2005-10-11,5.4953
AMB,2005-10-12,5.3875
AMB,2005-10-13,5.4158
AMB,2005-10-14,5.4443
AMB,2005-10-17,5.4669
AMB,2005-10-19,5.4669
AMB,2005-10-20,5.4669
AMB,2005-10-21,5.4669
AMB,2005-10-24,5.4669
AMB,2005-10-25,5.4953
AMB,2005-10-26,5.5238
AMB,2005-10-28,5.5522
AMB,2005-10-31,5.5804
AMB,2005-11-02,5.5804
AMB,2005-11-03,5.609
AMB,2005-11-04,5.609
AMB,2005-11-07,5.5522
AMB,2005-11-08,5.5522
AMB,2005-11-09,5.609
AMB,2005-11-10,5.609
AMB,2005-11-14,5.609
AMB,2005-11-15,5.5522
AMB,2005-11-16,5.5522
AMB,2005-11-17,5.8019
AMB,2005-11-18,5.7735
AMB,2005-11-21,5.7451
AMB,2005-11-22,5.7451
AMB,2005-11-23,5.8019
AMB,2005-11-24,5.7735
AMB,2005-11-25,5.6655
AMB,2005-11-28,5.7735
AMB,2005-11-29,5.8587
AMB,2005-11-30,5.8303
AMB,2005-12-01,5.8587
AMB,2005-12-02,5.8303
AMB,2005-12-05,5.8019
AMB,2005-12-06,5.8019
AMB,2005-12-07,5.8303
AMB,2005-12-08,5.887
AMB,2005-12-09,5.8587
AMB,2005-12-12,5.8303
AMB,2005-12-13,5.8303
AMB,2005-12-14,5.887
AMB,2005-12-15,5.9439
AMB,2005-12-16,6.1085
AMB,2005-12-19,6.1085
AMB,2005-12-20,6.1085
AMB,2005-12-21,6.08
AMB,2005-12-22,6.3356
AMB,2005-12-23,6.6706
AMB,2005-12-27,6.9259
AMB,2005-12-28,6.5853
AMB,2005-12-29,6.1368
