<DATE>,<CLOSE>
2004-01-09,1.2278
2004-01-12,1.1835
2004-01-13,1.2
2004-01-14,1.1668
2004-01-15,1.1722
2004-01-16,1.139
2004-01-19,1.0943
2004-01-20,1.1001
2004-01-21,1.1222
2004-01-22,1.1333
2004-01-23,1.1556
2004-01-26,1.1722
2004-01-27,1.1444
2004-01-28,1.1279
2004-01-29,1.1166
2004-01-30,1.1279
2004-02-02,1.139
2004-02-03,1.1279
2004-02-04,1.1444
2004-02-05,1.1222
2004-02-06,1.1111
2004-02-09,1.1444
2004-02-10,1.1556
2004-02-11,1.1499
2004-02-12,1.1499
2004-02-13,1.1444
2004-02-16,1.1444
2004-02-17,1.1778
2004-02-18,1.1946
2004-02-19,1.1778
2004-02-20,1.2056
2004-02-23,1.2056
2004-02-24,1.2167
2004-02-25,1.2667
2004-02-26,1.3612
2004-02-27,1.3723
2004-03-01,1.3889
2004-03-02,1.3833
2004-03-03,1.3612
2004-03-04,1.3389
2004-03-05,1.3335
2004-03-08,1.3445
2004-03-09,1.3111
2004-03-10,1.2999
2004-03-11,1.2944
2004-03-12,1.3111
2004-03-15,1.2611
2004-03-16,1.2833
2004-03-17,1.3111
2004-03-18,1.2944
2004-03-19,1.2722
2004-03-22,1.2722
2004-03-23,1.2722
2004-03-24,1.2557
2004-03-25,1.2833
2004-03-26,1.2944
2004-03-29,1.2833
2004-03-30,1.2722
2004-03-31,1.2557
2004-04-01,1.2667
2004-04-02,1.2833
2004-04-05,1.2557
2004-04-06,1.2779
2004-04-07,1.2722
2004-04-08,1.2722
2004-04-13,1.2722
2004-04-14,1.2889
2004-04-15,1.2889
2004-04-16,1.2779
2004-04-19,1.2833
2004-04-20,1.2779
2004-04-21,1.2667
2004-04-22,1.2722
2004-04-23,1.2833
2004-04-26,1.3057
2004-04-27,1.3445
2004-04-28,1.3335
2004-04-29,1.2833
2004-04-30,1.2611
2004-05-04,1.2611
2004-05-05,1.2557
2004-05-06,1.2557
2004-05-07,1.239
2004-05-10,1.2334
2004-05-11,1.2334
2004-05-12,1.2334
2004-05-13,1.2167
2004-05-14,1.2334
2004-05-17,1.2334
2004-05-18,1.2557
2004-05-19,1.2501
2004-05-20,1.2334
2004-05-21,1.2167
2004-05-24,1.2334
2004-05-25,1.2501
2004-05-26,1.2779
2004-05-28,1.2667
2004-05-31,1.2667
2004-06-01,1.2667
2004-06-02,1.2722
2004-06-04,1.2611
2004-06-07,1.2833
2004-06-08,1.2833
2004-06-09,1.2833
2004-06-11,1.2779
2004-06-15,1.2611
2004-06-16,1.2611
2004-06-17,1.2722
2004-06-18,1.2722
2004-06-21,1.2611
2004-06-22,1.2557
2004-06-23,1.2557
2004-06-25,1.2557
2004-06-28,1.2833
2004-06-29,1.2779
2004-06-30,1.239
2004-07-01,1.2334
2004-07-02,1.2557
2004-07-07,1.2501
2004-07-08,1.2501
2004-07-09,1.2444
2004-07-12,1.2444
2004-07-13,1.2444
2004-07-14,1.2167
2004-07-15,1.2334
2004-07-16,1.2444
2004-07-20,1.2334
2004-07-22,1.2056
2004-07-23,1.2056
2004-07-26,1.2557
2004-07-28,1.2167
2004-07-30,1.2444
2004-08-02,1.2056
2004-08-03,1.2056
2004-08-04,1.2056
2004-08-05,1.2501
2004-08-06,1.1722
2004-08-12,1.1778
2004-08-16,1.1668
2004-08-17,1.1279
2004-08-18,1.139
2004-08-19,1.1279
2004-08-20,1.1279
2004-08-23,1.139
2004-08-24,1.1499
2004-08-25,1.1499
2004-08-26,1.2056
2004-08-27,1.1889
2004-08-30,1.1889
2004-08-31,1.139
2004-09-01,1.1889
2004-09-02,1.1668
2004-09-03,1.1056
2004-09-06,1.1056
2004-09-07,1.1001
2004-09-08,1.139
2004-09-09,1.1279
2004-09-10,1.1111
2004-09-13,1.1279
2004-09-14,1.1279
2004-09-15,1.1111
2004-09-16,1.1111
2004-09-17,1.1001
2004-09-20,1.1001
2004-09-21,1.1111
2004-09-22,1.1111
2004-09-23,1.1111
2004-09-24,1.1001
2004-09-27,1.1001
2004-09-28,1.1001
2004-09-29,1.0943
2004-09-30,1.1001
2004-10-01,1.1001
2004-10-04,1.1222
2004-10-05,1.139
2004-10-06,1.1444
2004-10-08,1.1556
2004-10-11,1.139
