<TICKER>,<DATE>,<CLOSE>
MTL,2004-07-05,63.62
MTL,2004-07-06,55.36
MTL,2004-07-07,51.92
MTL,2004-07-08,47.2
MTL,2004-07-09,52.115
MTL,2004-07-12,49.755
MTL,2004-07-13,47.985
MTL,2004-07-14,47.396
MTL,2004-07-15,48.085
MTL,2004-07-16,48.185
MTL,2004-07-19,48.085
MTL,2004-07-20,46.315
MTL,2004-07-21,46.414
MTL,2004-07-22,44.25
MTL,2004-07-23,42.48
MTL,2004-07-26,42.284
MTL,2004-07-27,43.266
MTL,2004-07-28,43.955
MTL,2004-07-29,43.955
MTL,2004-07-30,42.775
MTL,2004-08-03,41.89
MTL,2004-08-04,42.284
MTL,2004-08-05,42.775
MTL,2004-08-06,42.775
MTL,2004-08-09,42.775
MTL,2004-08-10,42.775
MTL,2004-08-11,43.266
MTL,2004-08-12,43.266
MTL,2004-08-13,41.792
MTL,2004-08-16,40.316
MTL,2004-08-17,39.333
MTL,2004-08-18,36.974
MTL,2004-08-19,36.875
MTL,2004-08-20,37.17
MTL,2004-08-23,35.892
MTL,2004-08-24,33.531
MTL,2004-08-25,31.27
MTL,2004-08-26,33.63
MTL,2004-08-27,33.138
MTL,2004-08-30,31.958
MTL,2004-08-31,32.45
MTL,2004-09-01,32.45
MTL,2004-09-02,32.351
MTL,2004-09-03,30.778
MTL,2004-09-06,30.975
MTL,2004-09-07,31.958
MTL,2004-09-08,33.433
MTL,2004-09-09,33.236
MTL,2004-09-10,32.844
MTL,2004-09-13,34.122
MTL,2004-09-14,33.236
MTL,2004-09-15,33.433
MTL,2004-09-16,32.942
MTL,2004-09-20,31.958
MTL,2004-09-21,31.466
MTL,2004-09-22,31.466
MTL,2004-09-23,30.778
MTL,2004-09-24,30.286
MTL,2004-09-27,29.894
MTL,2004-09-28,29.008
MTL,2004-09-29,31.466
MTL,2004-09-30,32.254
MTL,2004-10-01,33.236
MTL,2004-10-04,32.45
MTL,2004-10-05,30.09
MTL,2004-10-06,30.582
MTL,2004-10-07,31.073
MTL,2004-10-08,30.68
MTL,2004-10-11,29.992
MTL,2004-10-12,29.5
MTL,2004-10-13,29.5
MTL,2004-10-14,29.795
MTL,2004-10-15,30.188
MTL,2004-10-18,29.5
MTL,2004-10-19,29.008
MTL,2004-10-20,30.385
MTL,2004-10-21,30.286
MTL,2004-10-22,31.368
MTL,2004-10-26,31.958
MTL,2004-10-27,32.155
MTL,2004-10-28,33.335
MTL,2004-10-29,33.138
MTL,2004-11-02,32.45
MTL,2004-11-03,31.466
MTL,2004-11-04,32.745
MTL,2004-11-05,29.008
MTL,2004-11-08,27.926
MTL,2004-11-09,27.926
MTL,2004-11-10,28.516
MTL,2004-11-12,28.516
MTL,2004-11-15,27.14
